Milliseconds,X,Y,Z,cos,headingAccuracy
51703,0.181555,0.185155,0.75226,0.605689,246.0
51801,0.182098,0.184943,0.751813,0.606144,246.0
51901,0.182019,0.18503,0.751905,0.606029,246.0
52001,0.181666,0.184941,0.752027,0.60601,246.0
52101,0.181787,0.184768,0.752062,0.605982,246.0
52200,0.182134,0.184812,0.752239,0.605646,246.0
52300,0.182261,0.184434,0.752173,0.605804,246.0
52400,0.18308,0.183984,0.751571,0.60644,246.0
52503,0.183546,0.183659,0.751205,0.606852,246.0
52600,0.183232,0.18408,0.751233,0.606784,246.0
52701,0.183057,0.184292,0.751112,0.606923,246.0
52801,0.183345,0.184288,0.750918,0.607078,246.0
52900,0.183088,0.184259,0.751172,0.606849,246.0
53001,0.183068,0.184303,0.751303,0.606681,246.0
53100,0.182813,0.184684,0.75084,0.607214,246.0
53200,0.182288,0.185164,0.75111,0.606892,246.0
53300,0.182374,0.185119,0.751204,0.606763,246.0
53401,0.182514,0.185061,0.750977,0.60702,246.0
53502,0.182558,0.185019,0.750966,0.607033,246.0
53600,0.182607,0.184903,0.750896,0.60714,246.0
53700,0.182841,0.184838,0.750898,0.607088,246.0
53800,0.182846,0.184688,0.750904,0.607123,246.0
53901,0.182704,0.18481,0.750817,0.607237,246.0
54000,0.182563,0.185021,0.750926,0.60708,246.0
54100,0.182561,0.184891,0.751019,0.607005,246.0
54200,0.182698,0.184961,0.750904,0.607085,246.0
54300,0.182419,0.185181,0.750743,0.607302,246.0
54400,0.182062,0.185381,0.750995,0.607036,246.0
54501,0.181954,0.185564,0.75086,0.607179,246.0
54600,0.182061,0.185511,0.750877,0.607142,246.0
54700,0.182101,0.185409,0.751025,0.606978,246.0
54800,0.182428,0.185195,0.750797,0.607227,246.0
54901,0.18235,0.185242,0.750724,0.607327,246.0
55000,0.182175,0.185159,0.751038,0.607016,246.0
55101,0.182104,0.185144,0.751181,0.606865,246.0
55200,0.182194,0.185214,0.751201,0.606793,246.0
55300,0.182097,0.185357,0.751054,0.606959,246.0
55401,0.182158,0.185097,0.751076,0.606992,246.0
55501,0.181958,0.18525,0.751304,0.606725,246.0
55601,0.182122,0.185067,0.751549,0.606427,246.0
55701,0.182191,0.184911,0.751895,0.606026,246.0
55801,0.183002,0.184405,0.751541,0.606374,246.0
55900,0.183292,0.184169,0.751115,0.606886,246.0
56000,0.183069,0.184314,0.750964,0.607096,246.0
56100,0.182919,0.184481,0.75128,0.6067,246.0
56201,0.182187,0.184944,0.751057,0.607054,246.0
56300,0.181335,0.18584,0.751016,0.607087,246.0
56400,0.180883,0.186106,0.751088,0.607051,246.0
56501,0.181362,0.185632,0.75136,0.606716,246.0
56600,0.181786,0.185493,0.751351,0.606643,246.0
56700,0.181832,0.185358,0.751221,0.606831,246.0
56800,0.181811,0.185192,0.751673,0.606329,246.0
56901,0.181986,0.184969,0.751481,0.606583,246.0
57000,0.182254,0.184814,0.751134,0.606978,246.0
57102,0.181653,0.185311,0.751594,0.606437,246.0
57201,0.181237,0.185593,0.751879,0.606123,246.0
57300,0.181256,0.185843,0.751826,0.606106,246.0
57400,0.181337,0.185897,0.751442,0.606541,246.0
57501,0.181133,0.186278,0.750852,0.607216,246.0
57600,0.180913,0.186573,0.7507,0.607379,246.0
57700,0.181108,0.186565,0.75092,0.607052,246.0
57801,0.18097,0.186388,0.750966,0.607089,246.0
57900,0.180801,0.186562,0.750773,0.607325,246.0
58001,0.18017,0.186858,0.750982,0.607163,246.0
58100,0.179989,0.187141,0.751327,0.606703,246.0
58201,0.180231,0.186797,0.751541,0.606471,246.0
58300,0.180845,0.186536,0.751297,0.606672,246.0
58402,0.181059,0.185897,0.75136,0.606725,246.0
58501,0.18131,0.18588,0.7513,0.60673,246.0
58600,0.181798,0.185446,0.751055,0.607021,246.0
58700,0.181573,0.185552,0.751386,0.606646,246.0
58800,0.180791,0.186107,0.752292,0.605586,246.0
58901,0.180566,0.186137,0.751899,0.606131,246.0
59000,0.181048,0.186328,0.751433,0.606507,246.0
59100,0.181672,0.185941,0.75395,0.603307,246.0
59200,0.180775,0.186633,0.754357,0.602853,246.0
59304,0.179331,0.187776,0.754387,0.602892,246.0
59400,0.17879,0.187896,0.755735,0.601326,246.0
59500,0.177212,0.189402,0.756855,0.59991,246.0
59600,0.176884,0.18977,0.755409,0.60171,246.0
59701,0.177113,0.190068,0.754306,0.602932,246.0
59800,0.177753,0.189005,0.755175,0.601988,246.0
59902,0.176987,0.189946,0.753397,0.604142,246.0
60001,0.175073,0.191785,0.757313,0.599202,246.0
60100,0.177141,0.189914,0.75502,0.602078,246.0
60200,0.176288,0.191247,0.754468,0.602598,246.0
60300,0.174796,0.191257,0.756778,0.600127,246.0
60401,0.174364,0.190389,0.756835,0.600457,246.0
60500,0.176218,0.190532,0.757173,0.599443,246.0
60600,0.17926,0.189097,0.754383,0.602505,246.0
60701,0.179828,0.188294,0.752328,0.605151,246.0
60800,0.179703,0.187649,0.752966,0.604595,246.0
60900,0.178948,0.187557,0.753488,0.604197,246.0
61000,0.179932,0.186595,0.752956,0.604865,246.0
61100,0.182434,0.184833,0.752457,0.605278,246.0
61202,0.185517,0.182337,0.752171,0.605453,246.0
61300,0.186396,0.18187,0.750714,0.60713,246.0
61400,0.183437,0.185612,0.747508,0.610843,246.0
61501,0.192145,0.17565,0.746019,0.612929,246.0
61601,0.192547,0.172977,0.752216,0.605948,246.0
61701,0.191528,0.172878,0.757453,0.599745,246.0
61801,0.193055,0.173095,0.755348,0.601843,246.0
61900,0.194665,0.1754,0.754033,0.602306,246.0
62000,0.191946,0.174971,0.759072,0.596951,246.0
62101,0.190109,0.174026,0.759114,0.597761,246.0
62200,0.190466,0.176967,0.755224,0.601698,246.0
62301,0.192132,0.179162,0.750272,0.606693,246.0
62400,0.189953,0.179955,0.74546,0.613043,246.0
62501,0.185383,0.182079,0.74344,0.61626,246.0
62600,0.182507,0.18376,0.746996,0.612307,246.0
62701,0.18263,0.182699,0.747527,0.611939,246.0
62800,0.181952,0.184465,0.74667,0.612656,246.0
62900,0.18004,0.187186,0.747337,0.611583,246.0
63001,0.178513,0.187909,0.748785,0.610035,246.0
63100,0.177226,0.188609,0.751207,0.60721,246.0
63200,0.176758,0.189347,0.752704,0.60526,246.0
63300,0.177138,0.189249,0.752554,0.605365,246.0
63400,0.178736,0.187793,0.752119,0.60589,246.0
63501,0.181445,0.185066,0.752261,0.605748,246.0
63600,0.182715,0.183998,0.753168,0.604563,246.0
63701,0.183629,0.183344,0.753547,0.604013,246.0
63803,0.184253,0.182597,0.753764,0.603778,246.0
63900,0.185208,0.181527,0.753936,0.603593,246.0
64000,0.186048,0.181248,0.753519,0.60394,246.0
64101,0.186103,0.180789,0.753993,0.603468,246.0
64202,0.186146,0.180861,0.754408,0.602914,246.0
64300,0.185791,0.181414,0.75482,0.602342,246.0
64400,0.185273,0.181899,0.754812,0.602365,246.0
64501,0.184899,0.18243,0.755121,0.601933,246.0
64600,0.184458,0.182993,0.75553,0.601382,246.0
64700,0.183853,0.183471,0.755994,0.600839,246.0
64800,0.183553,0.18397,0.756274,0.600426,246.0
64901,0.183566,0.183725,0.755573,0.601378,246.0
65000,0.183609,0.183789,0.754879,0.602217,246.0
65100,0.183696,0.183726,0.754552,0.60262,246.0
65201,0.18364,0.183709,0.754523,0.602678,246.0
65302,0.183707,0.183481,0.754663,0.602551,246.0
65400,0.183898,0.183414,0.75455,0.602655,246.0
65500,0.184055,0.183327,0.754507,0.602688,246.0
65601,0.184315,0.183334,0.754285,0.602883,246.0
65700,0.184184,0.183282,0.75411,0.603159,246.0
65801,0.184087,0.183309,0.75413,0.603156,246.0
65900,0.183833,0.183661,0.754279,0.602938,246.0
66000,0.184072,0.183564,0.754194,0.603002,246.0
66100,0.184151,0.183559,0.753992,0.603232,246.0
66201,0.184283,0.183662,0.753705,0.603519,246.0
66300,0.183963,0.183905,0.753756,0.603478,246.0
66400,0.183689,0.184077,0.753956,0.60326,246.0
66500,0.183745,0.183997,0.754018,0.60319,246.0
66600,0.183876,0.183992,0.753922,0.603272,246.0
66702,0.184109,0.183885,0.753613,0.603619,246.0
66801,0.184078,0.183797,0.753808,0.603412,246.0
66902,0.18441,0.183146,0.75416,0.603068,246.0
67000,0.184875,0.182472,0.75434,0.602905,246.0
67101,0.185123,0.182061,0.754405,0.602872,246.0
67200,0.185413,0.181766,0.754628,0.602593,246.0
67300,0.185539,0.181438,0.754636,0.602643,246.0
67401,0.185402,0.181314,0.754975,0.602298,246.0
67500,0.185417,0.181096,0.755199,0.602077,246.0
67600,0.185439,0.181092,0.75535,0.601883,246.0
67700,0.185261,0.180835,0.75564,0.601651,246.0
67803,0.185426,0.180727,0.75584,0.601381,246.0
67901,0.185511,0.180681,0.755751,0.601481,246.0
68000,0.185637,0.180616,0.755758,0.601453,246.0
68100,0.185756,0.180683,0.755735,0.601425,246.0
68201,0.185864,0.180645,0.755613,0.601556,246.0
68300,0.18608,0.180644,0.75531,0.601869,246.0
68400,0.186146,0.180918,0.754992,0.602166,246.0
68500,0.185909,0.18075,0.755081,0.602177,246.0
68602,0.185768,0.180627,0.755419,0.601834,246.0
68703,0.185814,0.180791,0.755278,0.601947,246.0
68800,0.186013,0.180871,0.755107,0.602076,246.0
68902,0.186027,0.181027,0.754898,0.602288,246.0
69000,0.185887,0.180746,0.754882,0.602436,246.0
69101,0.186034,0.18083,0.755196,0.601971,246.0
69200,0.186305,0.180917,0.754728,0.602448,246.0
69300,0.186436,0.180738,0.754655,0.602552,246.0
69401,0.186439,0.180598,0.754688,0.602552,246.0
69500,0.186459,0.180562,0.754777,0.602445,246.0
69600,0.18652,0.180448,0.754768,0.602472,246.0
69701,0.186509,0.18036,0.7549,0.602337,246.0
69800,0.186449,0.180297,0.754991,0.60226,246.0
69901,0.186452,0.18036,0.754915,0.602335,246.0
70000,0.186761,0.180659,0.754662,0.602466,246.0
70101,0.186791,0.180581,0.75442,0.602784,246.0
70200,0.186832,0.180745,0.754131,0.603084,246.0
70301,0.18655,0.180724,0.754332,0.602926,246.0
70400,0.186711,0.180825,0.754439,0.602712,246.0
70502,0.186908,0.180572,0.75418,0.60305,246.0
70600,0.186968,0.180496,0.754174,0.603063,246.0
70700,0.186833,0.180448,0.754389,0.60285,246.0
70801,0.186624,0.180647,0.754491,0.602727,246.0
70900,0.186538,0.18035,0.754585,0.602724,246.0
71000,0.186609,0.18044,0.754783,0.602428,246.0
71101,0.186633,0.180205,0.754767,0.602511,246.0
71200,0.186525,0.18003,0.755149,0.602117,246.0
71300,0.186382,0.18008,0.755303,0.601954,246.0
71400,0.186411,0.180054,0.755538,0.601658,246.0
71501,0.186377,0.179988,0.755468,0.601776,246.0
71600,0.186464,0.180048,0.755494,0.601699,246.0
71700,0.186444,0.180094,0.755383,0.60183,246.0
71800,0.186636,0.179963,0.755307,0.601906,246.0
71901,0.18663,0.180158,0.755169,0.602022,246.0
72002,0.186772,0.18018,0.75505,0.60212,246.0
72100,0.186849,0.180206,0.754896,0.602282,246.0
72200,0.1869,0.180128,0.754768,0.60245,246.0
72301,0.186769,0.180224,0.754738,0.602499,246.0
72400,0.186644,0.180322,0.754815,0.602413,246.0
72500,0.186704,0.180053,0.754958,0.602295,246.0
72601,0.186672,0.179962,0.754995,0.602286,246.0
72701,0.186703,0.179784,0.755275,0.601979,246.0
72801,0.18661,0.179649,0.755457,0.601818,246.0
72901,0.186446,0.179705,0.7557,0.601548,246.0
73000,0.186364,0.17963,0.755801,0.601468,246.0
73100,0.186205,0.179586,0.755962,0.601329,246.0
73201,0.185964,0.179723,0.756283,0.600959,246.0
73300,0.185959,0.179747,0.756336,0.600887,246.0
73400,0.185958,0.179779,0.7562,0.601048,246.0
73500,0.185973,0.179682,0.756342,0.600894,246.0
73601,0.18604,0.179681,0.756453,0.600734,246.0
73700,0.186156,0.179552,0.756301,0.600928,246.0
73800,0.185853,0.179442,0.756729,0.600515,246.0
73901,0.185853,0.179632,0.756706,0.600487,246.0
74000,0.185748,0.179503,0.756767,0.600483,246.0
74101,0.185464,0.179488,0.756995,0.600287,246.0
74201,0.185309,0.179518,0.75729,0.599954,246.0
74300,0.185331,0.179525,0.757317,0.59991,246.0
74401,0.185363,0.17948,0.757337,0.599889,246.0
74500,0.185372,0.179442,0.757418,0.599795,246.0
74601,0.185628,0.179392,0.757424,0.599724,246.0
74700,0.18588,0.179415,0.757205,0.599915,246.0
74801,0.186105,0.179532,0.756756,0.600376,246.0
74900,0.186215,0.179577,0.75646,0.600702,246.0
75001,0.186266,0.179696,0.756227,0.600944,246.0
75100,0.18628,0.179832,0.756046,0.601127,246.0
75200,0.186476,0.180107,0.755655,0.601475,246.0
75301,0.186632,0.18016,0.755211,0.601968,246.0
75400,0.186842,0.180158,0.755141,0.601991,246.0
75500,0.18707,0.180302,0.754763,0.602351,246.0
75601,0.187119,0.180228,0.754433,0.602772,246.0
75701,0.187392,0.180235,0.754332,0.602811,246.0
75800,0.187481,0.180247,0.754136,0.603025,246.0
75900,0.187562,0.180422,0.75379,0.60338,246.0
76000,0.187801,0.18043,0.753556,0.603595,246.0
76101,0.187919,0.180321,0.75347,0.603699,246.0
76200,0.187905,0.180335,0.753515,0.603643,246.0
76300,0.187912,0.180481,0.753468,0.603656,246.0
76403,0.188131,0.180464,0.753093,0.60406,246.0
76500,0.188246,0.180462,0.752791,0.604401,246.0
76600,0.188154,0.18049,0.752742,0.604482,246.0
76701,0.18818,0.180405,0.752707,0.604544,246.0
76801,0.188374,0.180414,0.752763,0.604411,246.0
76900,0.188514,0.17999,0.752694,0.60458,246.0
77000,0.188479,0.180032,0.752932,0.604281,246.0
77100,0.188497,0.180017,0.753041,0.604144,246.0
77201,0.188391,0.17994,0.753099,0.604128,246.0
77300,0.188353,0.179915,0.753148,0.604087,246.0
77400,0.188311,0.179861,0.753287,0.603943,246.0
77500,0.188322,0.179774,0.753422,0.603796,246.0
77600,0.188144,0.179727,0.753512,0.603753,246.0
77705,0.187907,0.179815,0.753788,0.603456,246.0
77800,0.187718,0.179945,0.753906,0.603329,246.0
77901,0.187699,0.179908,0.754091,0.603114,246.0
78000,0.187689,0.180047,0.754077,0.603094,246.0
78100,0.18762,0.179845,0.754197,0.603025,246.0
78200,0.187619,0.179787,0.754231,0.603001,246.0
78301,0.18751,0.179756,0.754454,0.602765,246.0
78400,0.187534,0.179846,0.754404,0.602792,246.0
78500,0.187326,0.179694,0.754567,0.602698,246.0
78600,0.187222,0.179743,0.754726,0.602517,246.0
78701,0.187391,0.179982,0.754668,0.602466,246.0
78800,0.18739,0.180073,0.754397,0.602778,246.0
78900,0.187283,0.180169,0.754307,0.602895,246.0
79000,0.187389,0.180263,0.754093,0.603103,246.0
79101,0.187402,0.180309,0.754093,0.603085,246.0
79200,0.187757,0.180247,0.753849,0.603298,246.0
79300,0.187842,0.180209,0.753712,0.603454,246.0
79400,0.18783,0.180139,0.753712,0.603478,246.0
79501,0.187821,0.180119,0.753738,0.603455,246.0
79600,0.18789,0.179901,0.753703,0.603542,246.0
79700,0.187908,0.180145,0.753694,0.603475,246.0
79801,0.187792,0.180103,0.75392,0.603241,246.0
79900,0.187647,0.180029,0.75396,0.603258,246.0
80001,0.187455,0.17978,0.754003,0.603338,246.0
80100,0.187308,0.179891,0.754178,0.603133,246.0
80201,0.187211,0.179923,0.754491,0.602762,246.0
80300,0.187164,0.18004,0.754471,0.602766,246.0
80400,0.18708,0.180085,0.754605,0.602611,246.0
80501,0.186819,0.180103,0.754677,0.602596,246.0
80600,0.186701,0.180629,0.754693,0.602455,246.0
80700,0.186354,0.180987,0.754541,0.602646,246.0
80801,0.186231,0.1812,0.754395,0.602803,246.0
80901,0.186352,0.181381,0.754268,0.60287,246.0
81000,0.186428,0.181427,0.75378,0.603442,246.0
81100,0.186296,0.181339,0.753913,0.603344,246.0
81201,0.186171,0.181242,0.754164,0.603098,246.0
81301,0.186125,0.181352,0.754171,0.60307,246.0
81400,0.186227,0.181089,0.754323,0.602928,246.0
81501,0.186311,0.180978,0.75447,0.602751,246.0
81600,0.186498,0.180962,0.754425,0.602755,246.0
81700,0.186539,0.180889,0.754437,0.602749,246.0
81806,0.186616,0.180659,0.754504,0.602709,246.0
81900,0.186545,0.180666,0.754631,0.60257,246.0
82001,0.186602,0.18053,0.754715,0.602488,246.0
82100,0.186831,0.180637,0.754519,0.60263,246.0
82202,0.186798,0.180716,0.754267,0.602932,246.0
82301,0.186624,0.180431,0.754602,0.602653,246.0
82400,0.186603,0.180424,0.754566,0.602706,246.0
82500,0.186426,0.18039,0.754866,0.602396,246.0
82600,0.18652,0.180296,0.754957,0.60228,246.0
82701,0.186421,0.180364,0.754863,0.602408,246.0
82800,0.186411,0.180329,0.755053,0.602184,246.0
82901,0.186456,0.180424,0.75505,0.602146,246.0
83000,0.186421,0.18044,0.754988,0.602229,246.0
83100,0.186361,0.180357,0.75506,0.602182,246.0
83201,0.186022,0.180401,0.754995,0.602355,246.0
83300,0.185762,0.180821,0.755328,0.601892,246.0
83400,0.185788,0.180774,0.755326,0.6019,246.0
83500,0.185829,0.180864,0.755191,0.60203,246.0
83601,0.185834,0.180761,0.755279,0.601949,246.0
83700,0.18604,0.180625,0.755343,0.601846,246.0
83800,0.186256,0.18073,0.754959,0.60223,246.0
83900,0.186233,0.180516,0.75497,0.602287,246.0
84003,0.186374,0.180692,0.754781,0.602428,246.0
84100,0.186409,0.180679,0.754717,0.602501,246.0
84201,0.186484,0.180655,0.754597,0.602635,246.0
84300,0.186599,0.180897,0.754499,0.602649,246.0
84400,0.186755,0.180732,0.754392,0.602785,246.0
84500,0.186806,0.18063,0.754224,0.60301,246.0
84600,0.186722,0.180646,0.754291,0.602947,246.0
84701,0.186688,0.180715,0.754268,0.602966,246.0
84800,0.186731,0.180705,0.754233,0.602999,246.0
84900,0.186831,0.180599,0.754217,0.60302,246.0
85001,0.186754,0.180521,0.754369,0.602877,246.0
85100,0.186891,0.180361,0.754358,0.602896,246.0
85200,0.186892,0.180479,0.754187,0.603075,246.0
85300,0.186872,0.180647,0.754215,0.602996,246.0
85400,0.187037,0.180709,0.754015,0.603176,246.0
85501,0.18704,0.180664,0.753987,0.603223,246.0
85600,0.187145,0.180402,0.754282,0.602901,246.0
85700,0.187029,0.180357,0.754183,0.603074,246.0
85801,0.186855,0.180523,0.75423,0.60302,246.0
85900,0.18674,0.180557,0.754526,0.602674,246.0
86001,0.186839,0.180395,0.754724,0.602444,246.0
86100,0.186832,0.180289,0.754517,0.602737,246.0
86200,0.186814,0.180213,0.75478,0.602436,246.0
86300,0.186753,0.180154,0.754895,0.602328,246.0
86401,0.186985,0.180051,0.754733,0.60249,246.0
86500,0.187116,0.180028,0.754609,0.602612,246.0
86600,0.187248,0.180012,0.754521,0.602685,246.0
86700,0.187205,0.180086,0.754483,0.602725,246.0
86800,0.187143,0.180106,0.75448,0.602742,246.0
86901,0.18685,0.180269,0.754492,0.602769,246.0
87000,0.186569,0.180273,0.754675,0.602626,246.0
87100,0.1863,0.180158,0.754991,0.602348,246.0
87201,0.186275,0.180117,0.755368,0.601894,246.0
87300,0.186373,0.179885,0.75543,0.601856,246.0
87400,0.186384,0.179868,0.755647,0.601585,246.0
87501,0.186299,0.179864,0.755692,0.601555,246.0
87600,0.186417,0.179996,0.755548,0.601661,246.0
87701,0.186436,0.179911,0.755546,0.601683,246.0
87801,0.186465,0.17991,0.755624,0.601576,246.0
87900,0.18628,0.180048,0.755481,0.601772,246.0
88001,0.185972,0.179947,0.755596,0.601752,246.0
88100,0.185958,0.180115,0.755798,0.601453,246.0
88200,0.18589,0.180149,0.756014,0.601193,246.0
88301,0.185861,0.180142,0.756028,0.601187,246.0
88402,0.186014,0.179997,0.756054,0.601149,246.0
88501,0.186149,0.180132,0.755796,0.601391,246.0
88600,0.186165,0.179962,0.755821,0.601406,246.0
88700,0.186005,0.180147,0.755766,0.60147,246.0
88801,0.18613,0.179922,0.755825,0.601423,246.0
88900,0.186236,0.180075,0.755649,0.601567,246.0
89000,0.186216,0.180002,0.755558,0.601708,246.0
89100,0.186316,0.180021,0.755611,0.601606,246.0
89201,0.18641,0.179996,0.755552,0.601658,246.0
89300,0.186449,0.179773,0.75562,0.601628,246.0
89401,0.186424,0.179865,0.755623,0.601604,246.0
89500,0.18623,0.180074,0.756267,0.600792,246.0
89600,0.186398,0.180218,0.75582,0.601258,246.0
89700,0.187633,0.179668,0.754539,0.602647,246.0
89801,0.187261,0.180198,0.753885,0.603422,246.0
89901,0.18569,0.181376,0.752502,0.605277,246.0
90001,0.183591,0.18367,0.752339,0.605429,246.0
90101,0.180446,0.186776,0.752461,0.605273,246.0
90200,0.176362,0.191582,0.755617,0.601028,246.0
90300,0.175162,0.191491,0.758727,0.597479,246.0
90401,0.173219,0.19162,0.757325,0.599778,246.0
90500,0.173938,0.19165,0.763189,0.592079,246.0
90600,0.170632,0.193902,0.764229,0.590965,246.0
90700,0.16878,0.194803,0.766908,0.587721,246.0
90801,0.167959,0.195829,0.772147,0.580714,246.0
90901,0.168655,0.19653,0.774659,0.576917,246.0
91000,0.170325,0.197004,0.774808,0.576063,246.0
91102,0.173232,0.194427,0.775805,0.57473,246.0
91201,0.175163,0.19163,0.777063,0.573382,246.0
91301,0.177293,0.188771,0.778797,0.571319,246.0
91403,0.180513,0.18452,0.780479,0.569402,246.0
91501,0.182359,0.180574,0.782039,0.567936,246.0
91600,0.182832,0.178801,0.784826,0.564491,246.0
91700,0.182877,0.178755,0.786953,0.561522,246.0
91801,0.182187,0.179395,0.788302,0.559645,246.0
91900,0.181662,0.17986,0.789016,0.55866,246.0
92000,0.181152,0.180451,0.78962,0.557781,246.0
92101,0.180533,0.181162,0.789802,0.557494,246.0
92200,0.179335,0.182243,0.790193,0.556973,246.0
92300,0.179333,0.182997,0.789826,0.557247,246.0
92400,0.179522,0.183346,0.78954,0.557477,246.0
92501,0.178752,0.183922,0.790845,0.555683,246.0
92600,0.178783,0.184119,0.792773,0.552853,246.0
92701,0.179145,0.183542,0.797252,0.54645,246.0
92800,0.178968,0.182926,0.803844,0.536975,246.0
92900,0.179822,0.181319,0.809394,0.528835,246.0
93000,0.181378,0.179964,0.809164,0.529119,246.0
93100,0.182424,0.178827,0.806876,0.532628,246.0
93201,0.182449,0.178258,0.805631,0.53469,246.0
93300,0.182676,0.177945,0.80631,0.533693,246.0
93400,0.183759,0.176043,0.805648,0.53495,246.0
93501,0.184357,0.174821,0.805931,0.534719,246.0
93600,0.184251,0.174076,0.807345,0.532861,246.0
93700,0.184378,0.173801,0.808498,0.531156,246.0
93800,0.184397,0.17375,0.808667,0.53091,246.0
93901,0.184446,0.173961,0.808101,0.531684,246.0
94000,0.184277,0.174005,0.808268,0.531475,246.0
94101,0.184585,0.173508,0.807543,0.532631,246.0
94200,0.184566,0.173595,0.806991,0.533446,246.0
94300,0.184094,0.174093,0.806805,0.533727,246.0
94401,0.183933,0.174641,0.806771,0.533656,246.0
94500,0.183557,0.175004,0.807085,0.53319,246.0
94602,0.183594,0.175316,0.807659,0.532205,246.0
94700,0.183511,0.17555,0.807569,0.532294,246.0
94801,0.183114,0.175815,0.80781,0.531977,246.0
94902,0.183056,0.175945,0.808053,0.531584,246.0
95001,0.183331,0.17646,0.808145,0.531179,246.0
95100,0.183367,0.176734,0.808897,0.52993,246.0
95200,0.183604,0.176562,0.808801,0.530052,246.0
95300,0.184009,0.175928,0.80798,0.531373,246.0
95401,0.184403,0.175872,0.80733,0.532241,246.0
95500,0.184443,0.175356,0.807265,0.532497,246.0
95600,0.184307,0.175247,0.807282,0.532554,246.0
95701,0.184413,0.175038,0.807808,0.531788,246.0
95800,0.184589,0.174631,0.807963,0.531625,246.0
95900,0.18471,0.17431,0.807868,0.531833,246.0
96004,0.18446,0.174269,0.807997,0.531737,246.0
96100,0.184465,0.174463,0.808183,0.531388,246.0
96201,0.184571,0.174632,0.80799,0.531591,246.0
96300,0.184473,0.174865,0.807831,0.531789,246.0
96400,0.184219,0.17533,0.807711,0.531906,246.0
96501,0.184282,0.175192,0.807795,0.531801,246.0
96600,0.184487,0.174873,0.807937,0.531621,246.0
96700,0.184847,0.174365,0.807802,0.531866,246.0
96800,0.184851,0.174447,0.807548,0.532225,246.0
96901,0.184358,0.17461,0.807655,0.53218,246.0
97000,0.1841,0.174905,0.808116,0.531472,246.0
97100,0.1841,0.17474,0.808308,0.531235,246.0
97200,0.184021,0.174757,0.808272,0.531311,246.0
97301,0.18401,0.174836,0.807901,0.531852,246.0
97400,0.183792,0.175027,0.808119,0.531533,246.0
97500,0.183776,0.174897,0.808483,0.531029,246.0
97600,0.183897,0.174744,0.80865,0.530782,246.0
97701,0.184054,0.174682,0.808492,0.530989,246.0
97801,0.184279,0.174782,0.808215,0.5313,246.0
97901,0.184208,0.174971,0.807967,0.531639,246.0
98000,0.184171,0.175031,0.807919,0.531705,246.0
98100,0.184126,0.175178,0.807843,0.531789,246.0
98200,0.184128,0.175234,0.807825,0.531796,246.0
98300,0.18407,0.175183,0.807872,0.531762,246.0
98402,0.184051,0.175375,0.807855,0.53173,246.0
98500,0.184144,0.1756,0.807607,0.532001,246.0
98601,0.184214,0.175563,0.807497,0.532155,246.0
98700,0.184235,0.175456,0.807466,0.532231,246.0
98800,0.1843,0.175544,0.80739,0.532294,246.0
98903,0.184168,0.175672,0.807457,0.532196,246.0
99000,0.183996,0.17551,0.807686,0.531962,246.0
99100,0.184168,0.175381,0.807625,0.532038,246.0
99201,0.184257,0.175518,0.807673,0.531889,246.0
99300,0.184377,0.175275,0.807794,0.531743,246.0
99400,0.184605,0.17497,0.807617,0.532034,246.0
99500,0.184483,0.17489,0.807608,0.532115,246.0
99601,0.184295,0.174894,0.807798,0.531891,246.0
99700,0.184262,0.174964,0.807881,0.531753,246.0
99800,0.184265,0.174911,0.807893,0.531752,246.0
99902,0.184402,0.174983,0.807877,0.531705,246.0
100001,0.184403,0.174812,0.807736,0.531975,246.0
100100,0.184415,0.175068,0.807655,0.53201,246.0
100200,0.184361,0.175138,0.807696,0.531942,246.0
100301,0.184479,0.175216,0.807603,0.532018,246.0
100400,0.184444,0.17506,0.807559,0.532148,246.0
100501,0.184366,0.175064,0.807726,0.53192,246.0
100600,0.184514,0.174838,0.807758,0.531895,246.0
100701,0.184528,0.174695,0.807789,0.53189,246.0
100800,0.184632,0.174431,0.808054,0.531538,246.0
100901,0.184736,0.174226,0.808103,0.531494,246.0
101002,0.184773,0.174259,0.808068,0.531523,246.0
101100,0.184554,0.174315,0.808094,0.531542,246.0
101202,0.184169,0.174554,0.808218,0.531409,246.0
101300,0.184004,0.174715,0.808388,0.531153,246.0
101400,0.183968,0.174885,0.808434,0.531041,246.0
101501,0.18404,0.174763,0.808238,0.531353,246.0
101600,0.183833,0.174993,0.808303,0.531251,246.0
101700,0.183706,0.174944,0.808399,0.531165,246.0
101802,0.183706,0.174961,0.808388,0.531176,246.0
101901,0.18344,0.174995,0.808519,0.531058,246.0
102000,0.183533,0.175145,0.808552,0.530925,246.0
102101,0.183657,0.175004,0.808378,0.531194,246.0
102200,0.183601,0.175011,0.808533,0.530975,246.0
102301,0.183671,0.174929,0.808631,0.530829,246.0
102401,0.183669,0.174965,0.808426,0.531129,246.0
102500,0.183675,0.175105,0.808505,0.530961,246.0
102601,0.183594,0.174853,0.808557,0.530994,246.0
102701,0.183554,0.17496,0.808545,0.530989,246.0
102800,0.183485,0.175294,0.808616,0.530796,246.0
102900,0.183743,0.175055,0.808463,0.531018,246.0
103001,0.183672,0.175033,0.808354,0.531216,246.0
103100,0.183623,0.17538,0.808122,0.53147,246.0
103200,0.183314,0.175976,0.807957,0.531632,246.0
103303,0.182996,0.175721,0.808302,0.531301,246.0
