Milliseconds,X,Y,Z
59700,21.6,-35.4,-51.0
59801,21.6,-35.4,-51.100002
59900,21.6,-35.4,-51.0
60000,21.6,-35.4,-50.7
60100,21.7,-35.3,-50.600002
60201,21.9,-35.3,-50.4
60300,21.9,-35.3,-50.600002
60400,21.800001,-35.4,-50.600002
60501,21.7,-35.4,-50.8
60600,21.6,-35.4,-51.0
60701,21.6,-35.4,-51.100002
60800,21.4,-35.3,-51.2
60900,21.4,-35.2,-51.100002
61001,21.1,-35.100002,-51.2
61100,21.1,-35.100002,-51.100002
61201,20.9,-35.100002,-51.2
61300,20.800001,-35.2,-51.2
61400,20.800001,-35.3,-51.5
61500,20.7,-35.4,-51.5
61600,20.7,-35.3,-51.600002
61701,20.7,-35.4,-51.3
61800,20.800001,-35.4,-51.4
61900,20.6,-35.4,-51.2
62000,20.4,-35.3,-51.4
62101,20.4,-35.3,-51.5
62200,20.5,-35.3,-51.5
62300,20.5,-35.4,-51.4
62400,20.800001,-35.3,-51.4
62500,20.9,-35.2,-51.4
62601,21.2,-35.0,-51.3
62700,21.2,-35.0,-51.3
62800,21.4,-34.9,-51.0
62900,21.5,-35.0,-51.100002
63000,21.5,-35.0,-51.0
63101,21.4,-35.100002,-51.0
63200,21.4,-35.100002,-51.0
63300,21.6,-35.100002,-51.0
63400,21.7,-35.0,-51.0
63501,21.5,-35.100002,-50.8
63600,21.1,-35.100002,-50.9
63700,20.7,-35.2,-51.0
63804,20.7,-35.2,-51.100002
63900,20.4,-35.100002,-51.2
64001,20.4,-35.100002,-51.100002
64100,20.5,-35.2,-51.100002
64200,20.6,-35.2,-50.9
64301,20.6,-35.2,-51.0
64400,20.4,-35.2,-51.0
64501,20.5,-35.2,-51.0
64600,20.5,-35.3,-50.9
64700,20.7,-35.3,-50.7
64800,20.800001,-35.3,-50.9
64901,20.9,-35.3,-50.9
65000,21.0,-35.3,-51.2
65100,20.9,-35.3,-51.3
65200,20.9,-35.3,-51.600002
65300,20.800001,-35.4,-51.4
65401,20.800001,-35.4,-51.5
65500,20.800001,-35.4,-51.100002
65600,20.7,-35.4,-51.2
65703,20.7,-35.4,-51.0
65800,20.5,-35.4,-51.2
65902,20.6,-35.4,-51.2
66001,20.5,-35.4,-51.4
66100,20.6,-35.4,-51.3
66200,20.5,-35.4,-51.2
66301,20.5,-35.4,-50.9
66400,20.6,-35.4,-51.2
66500,20.9,-35.4,-51.100002
