Milliseconds,X,Y,Z,cos,headingAccuracy
983200,0.108694,0.245661,0.890603,0.366961,246.0
983301,0.109416,0.241232,0.894475,0.360206,246.0
983400,0.10566,0.236331,0.901931,0.345692,246.0
983500,0.1063,0.238434,0.904161,0.338143,246.0
983600,0.110593,0.246071,0.901696,0.337876,246.0
983700,0.110526,0.240441,0.904616,0.334127,246.0
983800,0.102965,0.225479,0.910473,0.331051,246.0
983901,0.09227,0.220768,0.915957,0.32213,246.0
984000,0.090642,0.225064,0.917595,0.314876,246.0
984100,0.090239,0.233494,0.91928,0.303745,246.0
984200,0.091589,0.251033,0.917148,0.295688,246.0
984300,0.093199,0.254433,0.918031,0.289474,246.0
984401,0.096904,0.258872,0.9165,0.289173,246.0
984500,0.101204,0.270957,0.911107,0.293637,246.0
984600,0.09617,0.252062,0.91603,0.296823,246.0
984700,0.094055,0.243048,0.919532,0.29418,246.0
984801,0.072604,0.237657,0.921142,0.299572,246.0
984900,0.077458,0.228087,0.925593,0.29198,246.0
985000,0.085623,0.223368,0.931757,0.273135,246.0
985100,0.088091,0.230667,0.935904,0.251225,246.0
985200,0.08856,0.237251,0.940601,0.226137,246.0
985300,0.080854,0.24331,0.94797,0.188717,246.0
985402,0.066231,0.256263,0.952487,0.150698,246.0
985500,0.042201,0.264357,0.95038,0.158466,246.0
985600,0.037162,0.259859,0.944679,0.196653,246.0
985700,0.043464,0.257779,0.937071,0.231426,246.0
985801,0.04165,0.254341,0.932313,0.253707,246.0
985900,0.052598,0.247303,0.929829,0.267378,246.0
986000,0.065395,0.24968,0.928192,0.268032,246.0
986101,0.069419,0.242771,0.929452,0.268998,246.0
986200,0.074509,0.239367,0.929877,0.269219,246.0
986300,0.070923,0.239744,0.931897,0.262792,246.0
986400,0.075278,0.248063,0.929877,0.261008,246.0
986500,0.077451,0.238925,0.926855,0.279024,246.0
986601,0.086065,0.257547,0.91372,0.302284,246.0
986702,0.090731,0.259313,0.908886,0.313766,246.0
986800,0.093683,0.256712,0.905855,0.323647,246.0
986900,0.090846,0.246254,0.909332,0.322831,246.0
987001,0.097218,0.257478,0.909807,0.310649,246.0
987101,0.098429,0.254995,0.909032,0.31456,246.0
987200,0.098283,0.244752,0.913761,0.308992,246.0
987300,0.096583,0.238121,0.916512,0.306553,246.0
987401,0.101834,0.234695,0.916847,0.306494,246.0
987500,0.100554,0.243375,0.915011,0.30563,246.0
987601,0.10133,0.247287,0.916652,0.297201,246.0
987701,0.096961,0.239993,0.922309,0.286959,246.0
987800,0.097853,0.241979,0.921809,0.286595,246.0
987901,0.094208,0.234098,0.925356,0.28291,246.0
988000,0.095798,0.244643,0.925089,0.274192,246.0
988100,0.077497,0.230822,0.9307,0.272967,246.0
988201,0.080726,0.230252,0.933603,0.262395,246.0
988301,0.082283,0.23696,0.932885,0.258462,246.0
988400,0.083185,0.243436,0.930895,0.259332,246.0
988500,0.082254,0.236349,0.932771,0.259443,246.0
988600,0.08018,0.232952,0.935167,0.25449,246.0
988701,0.079955,0.248887,0.932764,0.248218,246.0
988800,0.077515,0.245573,0.936098,0.239593,246.0
988901,0.071257,0.229225,0.942161,0.233902,246.0
989000,0.074203,0.228938,0.943483,0.227859,246.0
989100,0.077931,0.250263,0.935577,0.236621,246.0
989201,0.078194,0.251147,0.929929,0.256987,246.0
989300,0.080237,0.238638,0.931757,0.261613,246.0
989400,0.076426,0.222518,0.93413,0.268412,246.0
989501,0.077199,0.219735,0.935142,0.266954,246.0
989600,0.083471,0.229576,0.932273,0.26682,246.0
989700,0.090857,0.234752,0.929437,0.269781,246.0
989800,0.098836,0.257114,0.923078,0.268421,246.0
989900,0.097801,0.253574,0.921124,0.278683,246.0
990001,0.094199,0.239936,0.923572,0.283848,246.0
990100,0.083243,0.229314,0.929663,0.276063,246.0
990200,0.08433,0.246113,0.926612,0.271488,246.0
990300,0.091412,0.246418,0.92544,0.272914,246.0
990400,0.09174,0.260438,0.92433,0.263379,246.0
990501,0.095079,0.260533,0.925512,0.257892,246.0
990601,0.090204,0.248584,0.931991,0.247912,246.0
990700,0.087039,0.260329,0.933508,0.230684,246.0
990800,0.085226,0.264222,0.934978,0.220768,246.0
990900,0.080156,0.266175,0.937376,0.209885,246.0
991001,0.069988,0.248616,0.944153,0.20461,246.0
991100,0.062233,0.242167,0.945604,0.208122,246.0
991200,0.06515,0.248788,0.941911,0.216013,246.0
991300,0.061874,0.248695,0.940026,0.225103,246.0
991401,0.058679,0.251684,0.939799,0.22358,246.0
991500,0.053417,0.259071,0.938446,0.22214,246.0
991600,0.066436,0.281656,0.932263,0.217119,246.0
991701,0.060784,0.265978,0.936057,0.222163,246.0
991803,0.05271,0.257601,0.938586,0.223423,246.0
991901,0.052075,0.257184,0.939167,0.221604,246.0
992000,0.057398,0.265364,0.935854,0.224641,246.0
992100,0.055725,0.271168,0.934007,0.225815,246.0
992200,0.051264,0.272686,0.931673,0.234517,246.0
992301,0.053081,0.26722,0.927459,0.256113,246.0
992400,0.05514,0.266434,0.922642,0.273319,246.0
992500,0.061096,0.266869,0.920003,0.28043,246.0
992600,0.068752,0.267061,0.917935,0.285211,246.0
992701,0.069479,0.251642,0.922194,0.285317,246.0
992800,0.077128,0.248971,0.924847,0.276986,246.0
992901,0.079386,0.244663,0.928821,0.266699,246.0
993000,0.078977,0.252659,0.929591,0.256484,246.0
993100,0.078901,0.253514,0.931032,0.250366,246.0
993201,0.081314,0.264345,0.931244,0.237262,246.0
993300,0.082774,0.271955,0.929325,0.235674,246.0
993400,0.086058,0.266322,0.930422,0.236601,246.0
993500,0.077241,0.248306,0.938242,0.228207,246.0
993601,0.068729,0.242415,0.940825,0.226623,246.0
993700,0.069377,0.248006,0.938846,0.228575,246.0
993800,0.086009,0.268007,0.932051,0.228156,246.0
993901,0.083398,0.261825,0.929032,0.247771,246.0
994000,0.084574,0.249595,0.928191,0.262698,246.0
994100,0.088791,0.257329,0.924504,0.266814,246.0
994200,0.09517,0.268688,0.917109,0.278674,246.0
994301,0.096605,0.265174,0.913592,0.292743,246.0
994400,0.09963,0.261061,0.915819,0.288435,246.0
994501,0.10422,0.258747,0.914171,0.294073,246.0
994600,0.10989,0.24953,0.914215,0.29978,246.0
994700,0.10915,0.244326,0.916246,0.298131,246.0
994801,0.106164,0.249806,0.915175,0.29796,246.0
994900,0.118046,0.252217,0.914881,0.292306,246.0
995000,0.119186,0.252745,0.91721,0.283971,246.0
995101,0.116629,0.246128,0.922951,0.271991,246.0
995200,0.108512,0.246436,0.925493,0.266374,246.0
995300,0.102257,0.245569,0.927718,0.261873,246.0
995400,0.097243,0.250764,0.925171,0.267802,246.0
995500,0.094515,0.246883,0.924076,0.27604,246.0
995601,0.092255,0.247489,0.923418,0.278453,246.0
995700,0.075823,0.275716,0.916243,0.280586,246.0
995800,0.0728,0.273786,0.919071,0.273949,246.0
995900,0.08557,0.260404,0.921178,0.276219,246.0
996001,0.08333,0.251813,0.921447,0.283868,246.0
996100,0.088613,0.259223,0.92141,0.275595,246.0
996200,0.083622,0.254713,0.922812,0.276668,246.0
996300,0.087032,0.25063,0.924683,0.273077,246.0
996401,0.087318,0.250274,0.927679,0.262963,246.0
996500,0.089782,0.256896,0.926416,0.260183,246.0
996600,0.099224,0.25467,0.922234,0.273462,246.0
996700,0.099757,0.244135,0.923448,0.278727,246.0
996800,0.100606,0.248092,0.921831,0.280276,246.0
996901,0.089913,0.223759,0.930528,0.275615,246.0
997000,0.082017,0.229646,0.933642,0.262386,246.0
997100,0.083083,0.227808,0.937392,0.249993,246.0
997200,0.086508,0.231328,0.939993,0.235405,246.0
997301,0.085307,0.236738,0.939765,0.231339,246.0
997400,0.081564,0.237069,0.94102,0.227211,246.0
997503,0.082796,0.258891,0.934802,0.228613,246.0
997601,0.079066,0.255961,0.93248,0.242304,246.0
997700,0.07729,0.25169,0.930823,0.253468,246.0
997800,0.076549,0.246589,0.929617,0.262955,246.0
997900,0.078996,0.24869,0.927422,0.267956,246.0
998000,0.076088,0.265321,0.9222,0.270852,246.0
998101,0.07451,0.266989,0.924673,0.261043,246.0
998200,0.07887,0.271874,0.923769,0.257902,246.0
998300,0.079187,0.254959,0.928243,0.259017,246.0
998400,0.077857,0.252349,0.930065,0.255411,246.0
998500,0.075858,0.229086,0.934377,0.262112,246.0
998600,0.072256,0.23005,0.932388,0.269272,246.0
998700,0.067612,0.239555,0.93092,0.267262,246.0
998800,0.074253,0.252966,0.924446,0.275486,246.0
998901,0.079934,0.242971,0.922315,0.289672,246.0
999000,0.086529,0.231309,0.92605,0.285375,246.0
999101,0.090345,0.228267,0.925092,0.289717,246.0
999200,0.081759,0.243122,0.921103,0.292874,246.0
999300,0.067061,0.252094,0.922841,0.283399,246.0
999400,0.071273,0.254806,0.925479,0.271073,246.0
999501,0.075259,0.257912,0.929201,0.253774,246.0
999601,0.076456,0.264193,0.933061,0.231844,246.0
999700,0.075342,0.264831,0.936399,0.217585,246.0
999800,0.066347,0.266287,0.938503,0.209526,246.0
999901,0.059547,0.263473,0.940413,0.206538,246.0
1000000,0.061426,0.258832,0.941876,0.205187,246.0
1000100,0.060019,0.259981,0.940198,0.211742,246.0
1000200,0.062386,0.26087,0.937812,0.22037,246.0
1000301,0.064064,0.262157,0.934319,0.232844,246.0
1000401,0.064258,0.261984,0.93065,0.247235,246.0
1000501,0.06712,0.260608,0.928329,0.256479,246.0
1000600,0.068682,0.26296,0.923987,0.269037,246.0
1000700,0.073717,0.25903,0.922915,0.275128,246.0
1000800,0.079714,0.258978,0.921295,0.278909,246.0
1000901,0.069187,0.262404,0.919511,0.284351,246.0
1001000,0.070338,0.262148,0.919377,0.284736,246.0
1001100,0.071442,0.262533,0.919742,0.282925,246.0
1001200,0.077536,0.253823,0.923411,0.27726,246.0
1001300,0.082682,0.255745,0.924328,0.270879,246.0
1001400,0.085395,0.254977,0.925459,0.26687,246.0
1001501,0.077322,0.26286,0.924223,0.265962,246.0
1001600,0.071186,0.264858,0.925568,0.260971,246.0
1001700,0.056548,0.266233,0.927538,0.256112,246.0
1001800,0.042679,0.271755,0.930197,0.243023,246.0
1001900,0.040256,0.271538,0.934667,0.225926,246.0
1002002,0.037987,0.27307,0.937878,0.210649,246.0
1002100,0.035875,0.271671,0.940462,0.20109,246.0
1002201,0.041427,0.274002,0.939955,0.199223,246.0
1002300,0.061097,0.281369,0.937863,0.193678,246.0
1002400,0.065912,0.296702,0.933111,0.192162,246.0
1002501,0.065362,0.287862,0.936673,0.188429,246.0
1002600,0.061295,0.277833,0.941502,0.180621,246.0
1002700,0.056811,0.276292,0.944099,0.170619,246.0
1002800,0.050276,0.276908,0.946602,0.157283,246.0
1002901,0.047781,0.279089,0.9477,0.147274,246.0
1003000,0.046622,0.275883,0.948936,0.145718,246.0
1003100,0.05164,0.27045,0.948492,0.156688,246.0
1003200,0.050016,0.26722,0.946199,0.175495,246.0
1003300,0.048662,0.26944,0.943214,0.188098,246.0
1003402,0.045058,0.271784,0.941176,0.195679,246.0
1003500,0.0508,0.284,0.936523,0.199214,246.0
1003601,0.043348,0.277846,0.938042,0.202483,246.0
1003700,0.038029,0.280152,0.936344,0.208152,246.0
1003800,0.050634,0.28658,0.932549,0.21368,246.0
1003901,0.053626,0.273509,0.934018,0.223443,246.0
1004000,0.056102,0.275573,0.930449,0.234894,246.0
1004100,0.057886,0.268866,0.930033,0.243715,246.0
1004201,0.06334,0.253182,0.931442,0.253578,246.0
1004301,0.075099,0.262113,0.925506,0.262856,246.0
1004400,0.07729,0.262063,0.921644,0.275536,246.0
1004500,0.081866,0.263713,0.916482,0.289506,246.0
1004601,0.085296,0.262678,0.913122,0.299887,246.0
1004700,0.07729,0.263405,0.911556,0.30612,246.0
1004801,0.067286,0.270101,0.909138,0.309814,246.0
1004900,0.065018,0.264838,0.911955,0.306544,246.0
1005001,0.074575,0.248982,0.918007,0.299513,246.0
1005100,0.095236,0.248126,0.916854,0.297895,246.0
1005201,0.093585,0.248512,0.915155,0.30327,246.0
1005300,0.088276,0.253544,0.913239,0.306456,246.0
1005400,0.095221,0.257067,0.911517,0.306571,246.0
1005500,0.096648,0.260278,0.909838,0.308396,246.0
1005601,0.096888,0.254981,0.911412,0.308096,246.0
1005700,0.104231,0.255111,0.91062,0.307935,246.0
1005800,0.086696,0.261344,0.908308,0.314895,246.0
1005900,0.078601,0.260222,0.909369,0.314885,246.0
1006000,0.067897,0.267158,0.909906,0.309977,246.0
1006101,0.060311,0.270565,0.912275,0.301514,246.0
1006200,0.074648,0.264312,0.916631,0.290435,246.0
1006300,0.056904,0.255611,0.922567,0.283361,246.0
1006400,0.055891,0.260733,0.925817,0.267874,246.0
1006500,0.057881,0.264924,0.929448,0.250182,246.0
1006600,0.056131,0.266973,0.933373,0.233212,246.0
1006702,0.054297,0.266902,0.936798,0.219597,246.0
1006800,0.051335,0.27054,0.937348,0.213426,246.0
1006900,0.055848,0.26516,0.939757,0.208391,246.0
1007002,0.035381,0.268542,0.941184,0.202,246.0
1007100,0.028429,0.268125,0.944381,0.188266,246.0
1007201,0.028682,0.270214,0.944804,0.183044,246.0
1007300,0.036138,0.27072,0.943699,0.186646,246.0
1007400,0.038625,0.268984,0.942786,0.193157,246.0
1007501,0.039563,0.271868,0.941312,0.196094,246.0
1007600,0.041607,0.268651,0.941875,0.197398,246.0
1007700,0.049301,0.275542,0.939628,0.196834,246.0
1007800,0.055542,0.265172,0.941762,0.199205,246.0
1007900,0.065217,0.265368,0.940862,0.200259,246.0
1008003,0.073425,0.251511,0.94343,0.203197,246.0
1008101,0.077025,0.266031,0.9387,0.20527,246.0
1008200,0.070557,0.264998,0.93868,0.208989,246.0
1008301,0.068153,0.27565,0.935393,0.210738,246.0
1008400,0.067874,0.269283,0.936441,0.214374,246.0
1008500,0.072305,0.249541,0.940667,0.218281,246.0
1008600,0.067655,0.241804,0.940646,0.228337,246.0
1008701,0.068634,0.242528,0.937656,0.239309,246.0
1008800,0.071307,0.246996,0.934496,0.24622,246.0
1008900,0.071484,0.248309,0.933517,0.248549,246.0
1009000,0.082306,0.252974,0.930366,0.252285,246.0
1009100,0.085747,0.245137,0.930607,0.257923,246.0
1009201,0.087261,0.23894,0.931349,0.26054,246.0
1009300,0.077575,0.246068,0.929503,0.263543,246.0
1009400,0.072075,0.247703,0.931157,0.257668,246.0
1009500,0.073759,0.250486,0.932162,0.250778,246.0
1009601,0.076316,0.257294,0.930675,0.248634,246.0
1009700,0.079643,0.254297,0.931798,0.246458,246.0
1009800,0.086184,0.252936,0.931818,0.245578,246.0
1009900,0.090443,0.250145,0.932098,0.245845,246.0
1010000,0.086322,0.251271,0.931259,0.249333,246.0
1010100,0.073999,0.253815,0.929455,0.25732,246.0
1010201,0.072398,0.255041,0.927884,0.262188,246.0
1010300,0.070001,0.256881,0.926046,0.267485,246.0
1010401,0.073945,0.253371,0.926043,0.269773,246.0
1010500,0.069785,0.258328,0.92364,0.274381,246.0
1010600,0.071173,0.254998,0.925097,0.272223,246.0
1010701,0.087382,0.25972,0.923372,0.268872,246.0
1010800,0.09196,0.266978,0.919526,0.27338,246.0
1010901,0.095406,0.254923,0.923151,0.271484,246.0
1011000,0.092966,0.253554,0.923307,0.273075,246.0
1011101,0.091762,0.24823,0.924814,0.273274,246.0
1011200,0.080638,0.256513,0.925046,0.268303,246.0
1011300,0.074963,0.262826,0.924922,0.264236,246.0
1011400,0.083457,0.259206,0.927874,0.254745,246.0
1011501,0.081889,0.248583,0.932278,0.249714,246.0
1011600,0.080052,0.253282,0.931604,0.248097,246.0
1011700,0.072814,0.251356,0.933912,0.243568,246.0
1011800,0.078122,0.256618,0.933266,0.238868,246.0
1011901,0.076484,0.252343,0.933673,0.242336,246.0
1012000,0.081731,0.240744,0.936998,0.239573,246.0
1012100,0.079971,0.250328,0.935398,0.236577,246.0
1012200,0.070931,0.267426,0.930936,0.238345,246.0
1012301,0.058782,0.261464,0.933943,0.236495,246.0
1012408,0.058025,0.260385,0.936225,0.228724,246.0
1012500,0.080426,0.257688,0.936943,0.221957,246.0
1012603,0.093604,0.248344,0.93699,0.227181,246.0
1012700,0.078344,0.242577,0.936943,0.239072,246.0
1012800,0.075812,0.241893,0.93589,0.24464,246.0
1012900,0.077079,0.248735,0.931929,0.252382,246.0
1013000,0.083882,0.24839,0.928176,0.264109,246.0
1013101,0.090574,0.245538,0.927528,0.26683,246.0
1013200,0.055902,0.256519,0.925964,0.27141,246.0
1013301,0.049032,0.255024,0.929979,0.260187,246.0
1013400,0.050556,0.257719,0.93294,0.246265,246.0
1013500,0.051587,0.260836,0.934192,0.237881,246.0
1013600,0.05809,0.268526,0.932493,0.234467,246.0
1013701,0.059682,0.2765,0.929918,0.235024,246.0
1013800,0.048949,0.276965,0.928526,0.242348,246.0
1013900,0.062575,0.266686,0.929933,0.245329,246.0
1014000,0.06367,0.259397,0.929612,0.253929,246.0
1014101,0.067532,0.255342,0.927626,0.2641,246.0
1014200,0.074108,0.254665,0.925494,0.270395,246.0
1014300,0.093815,0.248128,0.923896,0.275766,246.0
1014403,0.10318,0.247817,0.921088,0.282019,246.0
1014501,0.105634,0.247748,0.919606,0.285981,246.0
1014600,0.107955,0.249144,0.918601,0.28713,246.0
1014700,0.103749,0.251657,0.918634,0.286381,246.0
1014800,0.099989,0.256366,0.918498,0.28397,246.0
1014900,0.088271,0.257285,0.921293,0.277903,246.0
1015000,0.088711,0.256429,0.925347,0.264776,246.0
1015101,0.08848,0.259372,0.926879,0.256499,246.0
1015201,0.088336,0.262217,0.927763,0.250388,246.0
1015300,0.088438,0.246056,0.932884,0.247712,246.0
1015401,0.096171,0.265837,0.92653,0.24824,246.0
1015501,0.09675,0.256969,0.930142,0.243804,246.0
1015601,0.087575,0.273958,0.926635,0.242125,246.0
1015700,0.079159,0.269253,0.930582,0.235059,246.0
1015800,0.078483,0.265541,0.934629,0.223147,246.0
1015900,0.073723,0.265338,0.935796,0.2201,246.0
1016001,0.077264,0.258796,0.938591,0.214711,246.0
1016100,0.066868,0.249095,0.942706,0.211624,246.0
1016200,0.084928,0.255597,0.940664,0.206414,246.0
1016300,0.081936,0.259236,0.939139,0.209997,246.0
1016400,0.076276,0.26714,0.936333,0.214704,246.0
1016500,0.072748,0.270211,0.933548,0.224008,246.0
1016601,0.073711,0.268646,0.931977,0.231979,246.0
1016701,0.071985,0.268974,0.929133,0.243272,246.0
1016800,0.072804,0.266646,0.925375,0.259383,246.0
1016901,0.074137,0.266402,0.920934,0.274614,246.0
1017000,0.077548,0.264573,0.91619,0.290829,246.0
1017100,0.080128,0.263722,0.910764,0.307469,246.0
1017201,0.082578,0.259364,0.90892,0.315872,246.0
1017300,0.08913,0.255863,0.906829,0.322876,246.0
1017400,0.096247,0.255956,0.90418,0.328147,246.0
1017500,0.104993,0.254839,0.904277,0.32606,246.0
1017601,0.10484,0.256923,0.905204,0.321876,246.0
1017700,0.107787,0.253433,0.906729,0.319366,246.0
1017800,0.109789,0.248379,0.910302,0.312416,246.0
1017901,0.109685,0.247009,0.914258,0.301807,246.0
1018000,0.109514,0.250042,0.917815,0.288271,246.0
1018100,0.104269,0.251083,0.922585,0.273717,246.0
1018200,0.095645,0.252921,0.926608,0.261302,246.0
1018301,0.090109,0.259828,0.927954,0.251533,246.0
1018400,0.086012,0.266711,0.92626,0.252009,246.0
1018501,0.080388,0.26928,0.922466,0.264728,246.0
1018601,0.077157,0.269805,0.919646,0.274776,246.0
1018700,0.069111,0.275442,0.916915,0.280395,246.0
1018800,0.067667,0.289791,0.911344,0.284418,246.0
1018901,0.073265,0.270764,0.913962,0.293244,246.0
1019000,0.078528,0.258294,0.916646,0.294748,246.0
1019100,0.079789,0.250051,0.918585,0.295481,246.0
1019200,0.081346,0.256033,0.917893,0.292062,246.0
1019301,0.0861,0.252952,0.918644,0.291022,246.0
1019400,0.088008,0.239244,0.92511,0.281403,246.0
1019500,0.089472,0.246675,0.926021,0.271347,246.0
1019601,0.092921,0.245845,0.928371,0.262777,246.0
1019700,0.095634,0.248583,0.929672,0.254497,246.0
1019800,0.091192,0.246313,0.93142,0.25193,246.0
1019904,0.087157,0.25641,0.929066,0.251976,246.0
1020000,0.082517,0.260907,0.92857,0.25075,246.0
1020100,0.07581,0.247071,0.933624,0.2481,246.0
1020200,0.078115,0.260547,0.929645,0.24854,246.0
1020300,0.071964,0.24026,0.936611,0.244651,246.0
1020401,0.06947,0.268762,0.930954,0.2372,246.0
1020500,0.063417,0.262512,0.932916,0.238183,246.0
1020601,0.065213,0.261587,0.934092,0.234072,246.0
1020700,0.062787,0.260471,0.936398,0.226649,246.0
1020800,0.068254,0.260644,0.93664,0.223855,246.0
1020901,0.069563,0.262639,0.934366,0.230523,246.0
1021000,0.075245,0.259499,0.93512,0.229233,246.0
1021104,0.087608,0.256983,0.934224,0.23132,246.0
1021200,0.089585,0.255713,0.930487,0.246532,246.0
1021300,0.091324,0.255138,0.927869,0.256169,246.0
1021401,0.084064,0.253544,0.927698,0.260814,246.0
1021500,0.081941,0.257326,0.92598,0.263871,246.0
1021600,0.082471,0.260698,0.926221,0.259517,246.0
1021701,0.079106,0.258235,0.928515,0.254783,246.0
1021800,0.075424,0.257204,0.928271,0.257815,246.0
1021900,0.073102,0.25434,0.930245,0.254186,246.0
1022001,0.071377,0.250756,0.93176,0.252683,246.0
1022101,0.067485,0.247345,0.932616,0.253954,246.0
1022200,0.067306,0.250919,0.932819,0.249715,246.0
1022301,0.063818,0.249175,0.93358,0.249532,246.0
1022400,0.075543,0.247197,0.931176,0.257093,246.0
1022500,0.075898,0.246075,0.929926,0.262532,246.0
1022600,0.072771,0.248964,0.92812,0.267047,246.0
1022701,0.079588,0.247229,0.924586,0.278717,246.0
1022800,0.08183,0.248186,0.922893,0.282799,246.0
1022900,0.088332,0.256137,0.919797,0.283838,246.0
1023001,0.085311,0.249311,0.919808,0.29072,246.0
1023100,0.06835,0.253046,0.919194,0.2939,246.0
1023200,0.065508,0.249541,0.92242,0.287363,246.0
1023300,0.075672,0.258452,0.919911,0.285023,246.0
1023401,0.079801,0.26352,0.918161,0.284898,246.0
1023500,0.076438,0.264221,0.921217,0.27514,246.0
1023601,0.075525,0.261315,0.924057,0.268565,246.0
1023700,0.081902,0.266344,0.922718,0.266351,246.0
1023801,0.084876,0.258853,0.923869,0.268803,246.0
1023900,0.091972,0.259156,0.920011,0.279209,246.0
1024001,0.089993,0.256514,0.916655,0.292992,246.0
1024100,0.091502,0.257087,0.913369,0.302142,246.0
1024201,0.094456,0.254668,0.911526,0.308773,246.0
1024300,0.090638,0.259778,0.910581,0.30845,246.0
1024402,0.090837,0.261433,0.912208,0.302119,246.0
1024500,0.091274,0.2578,0.917418,0.289051,246.0
1024600,0.094715,0.255057,0.922224,0.274729,246.0
1024701,0.09598,0.253257,0.925977,0.263086,246.0
1024801,0.096545,0.254991,0.928099,0.253554,246.0
1024901,0.096676,0.258225,0.929457,0.245116,246.0
1025000,0.093681,0.261825,0.931158,0.235827,246.0
1025100,0.090136,0.262711,0.932863,0.2294,246.0
1025201,0.081073,0.259404,0.937031,0.219336,246.0
1025300,0.072754,0.263097,0.936996,0.218,246.0
1025400,0.071006,0.258936,0.936572,0.225259,246.0
1025501,0.072754,0.255748,0.936155,0.230028,246.0
1025600,0.075282,0.262729,0.93377,0.231038,246.0
1025700,0.083234,0.260438,0.933521,0.231907,246.0
1025800,0.073606,0.259697,0.933892,0.234487,246.0
1025900,0.070042,0.25205,0.939577,0.220814,246.0
1026002,0.065801,0.255519,0.942728,0.204064,246.0
1026100,0.063319,0.259272,0.944574,0.191172,246.0
1026200,0.059603,0.265938,0.943891,0.186527,246.0
1026300,0.052438,0.260777,0.944504,0.192759,246.0
1026400,0.044322,0.264681,0.941492,0.203892,246.0
1026503,0.038209,0.26499,0.938234,0.219172,246.0
1026600,0.040789,0.264773,0.935935,0.228595,246.0
1026701,0.040366,0.263757,0.934095,0.237207,246.0
1026800,0.043642,0.260173,0.932598,0.246302,246.0
1026900,0.048069,0.25912,0.929719,0.257229,246.0
1027001,0.052791,0.255892,0.927832,0.266193,246.0
1027100,0.055508,0.254498,0.927554,0.26794,246.0
1027201,0.04309,0.265362,0.925301,0.267475,246.0
1027300,0.05191,0.264003,0.927125,0.260856,246.0
1027400,0.081558,0.256764,0.928679,0.254901,246.0
1027500,0.083644,0.255376,0.927603,0.259496,246.0
1027600,0.067718,0.25378,0.926281,0.270207,246.0
1027701,0.071787,0.254346,0.925451,0.271465,246.0
1027800,0.075026,0.259737,0.923101,0.273479,246.0
1027900,0.08089,0.253929,0.92381,0.274865,246.0
1028000,0.078646,0.243114,0.926753,0.275387,246.0
1028101,0.07241,0.246846,0.926176,0.275719,246.0
1028200,0.074748,0.247403,0.92754,0.269948,246.0
1028301,0.069018,0.252374,0.928945,0.261925,246.0
1028402,0.071938,0.253917,0.930671,0.253381,246.0
1028500,0.079654,0.253897,0.931622,0.247528,246.0
1028600,0.088688,0.25572,0.931454,0.243176,246.0
1028701,0.087452,0.255517,0.93091,0.245904,246.0
1028800,0.094104,0.242261,0.933427,0.247319,246.0
1028900,0.106153,0.240077,0.932769,0.247053,246.0
1029000,0.117742,0.242504,0.929181,0.252884,246.0
1029100,0.102039,0.241992,0.928527,0.262419,246.0
1029201,0.073023,0.250084,0.927679,0.267463,246.0
1029300,0.066512,0.257321,0.926178,0.267497,246.0
1029400,0.073091,0.246844,0.930791,0.259524,246.0
1029500,0.070928,0.258367,0.929167,0.254682,246.0
1029601,0.075576,0.270233,0.926548,0.25054,246.0
1029700,0.116666,0.254535,0.930874,0.234676,246.0
1029800,0.105802,0.243641,0.933863,0.239465,246.0
1029900,0.088743,0.243911,0.932788,0.250075,246.0
1030001,0.067138,0.238347,0.935571,0.25177,246.0
1030100,0.06391,0.232304,0.93754,0.250932,246.0
1030200,0.05674,0.228293,0.938952,0.251059,246.0
1030300,0.056752,0.235146,0.937839,0.248881,246.0
1030400,0.055918,0.239508,0.934544,0.257169,246.0
1030501,0.058993,0.239559,0.932163,0.264956,246.0
1030600,0.058759,0.239118,0.931581,0.267442,246.0
1030700,0.064902,0.2394,0.929961,0.271379,246.0
1030800,0.071808,0.239921,0.929228,0.27169,246.0
1030900,0.078132,0.245138,0.928814,0.266656,246.0
1031001,0.092069,0.259522,0.923317,0.267687,246.0
1031100,0.094494,0.247974,0.926133,0.268059,246.0
1031200,0.100235,0.238965,0.929309,0.263121,246.0
1031301,0.100612,0.237925,0.92917,0.264408,246.0
1031400,0.095301,0.237388,0.929929,0.264187,246.0
1031500,0.096048,0.242332,0.928728,0.263653,246.0
1031600,0.083268,0.255852,0.924692,0.26935,246.0
1031701,0.086302,0.257987,0.924349,0.267528,246.0
1031800,0.101961,0.255182,0.92416,0.265356,246.0
1031901,0.098458,0.257433,0.921984,0.271989,246.0
1032000,0.088098,0.262237,0.920334,0.276504,246.0
1032101,0.087988,0.264931,0.919526,0.276658,246.0
1032200,0.091598,0.257698,0.922026,0.273986,246.0
1032300,0.083151,0.257042,0.922923,0.274276,246.0
1032400,0.074594,0.252368,0.92482,0.274688,246.0
1032501,0.074189,0.245701,0.92808,0.269801,246.0
1032600,0.06859,0.247788,0.928685,0.267283,246.0
1032700,0.053902,0.249028,0.930161,0.264347,246.0
1032801,0.054235,0.253534,0.931091,0.256606,246.0
1032900,0.056139,0.2636,0.930387,0.24848,246.0
1033000,0.053892,0.262692,0.931113,0.247217,246.0
1033100,0.060901,0.264087,0.931517,0.242535,246.0
1033200,0.050776,0.255826,0.934461,0.242397,246.0
1033300,0.06478,0.262572,0.932373,0.239872,246.0
1033402,0.063978,0.258086,0.933,0.242503,246.0
1033500,0.072075,0.265015,0.930059,0.244054,246.0
1033601,0.116924,0.282222,0.921328,0.240485,246.0
