Milliseconds,X,Y,Z,cos,headingAccuracy
969602,0.127329,-0.256939,-0.809,0.513115,246.0
969703,0.122084,-0.236459,-0.812832,0.518155,246.0
969802,0.123157,-0.236922,-0.813472,0.516683,246.0
969902,0.127189,-0.24342,-0.813538,0.512567,246.0
970002,0.132488,-0.232761,-0.817353,0.510099,246.0
970103,0.135196,-0.232445,-0.817297,0.509622,246.0
970202,0.135662,-0.239236,-0.817302,0.506337,246.0
970302,0.130888,-0.236793,-0.818717,0.506456,246.0
970402,0.127753,-0.235665,-0.819698,0.506196,246.0
970503,0.130392,-0.235489,-0.81918,0.506444,246.0
970602,0.133288,-0.235005,-0.817448,0.508709,246.0
970702,0.135194,-0.229726,-0.816596,0.511974,246.0
970803,0.137451,-0.235471,-0.810833,0.517889,246.0
970902,0.143957,-0.23588,-0.804544,0.525685,246.0
971002,0.144045,-0.225288,-0.801681,0.534605,246.0
971105,0.157572,-0.227924,-0.793617,0.541657,246.0
971202,0.155434,-0.219163,-0.790867,0.549851,246.0
971302,0.166585,-0.221514,-0.783799,0.555733,246.0
971403,0.17222,-0.224886,-0.776065,0.56346,246.0
971502,0.164025,-0.215334,-0.773904,0.572536,246.0
971602,0.165386,-0.212375,-0.772008,0.575801,246.0
971703,0.168576,-0.223208,-0.767793,0.576413,246.0
971802,0.160448,-0.220508,-0.767362,0.580333,246.0
971902,0.159556,-0.220385,-0.767764,0.580094,246.0
972003,0.163006,-0.218692,-0.769428,0.577565,246.0
972104,0.157359,-0.21579,-0.769868,0.579633,246.0
972202,0.163614,-0.21697,-0.76878,0.578904,246.0
972304,0.163076,-0.212281,-0.767186,0.582896,246.0
972403,0.155039,-0.205854,-0.767184,0.587379,246.0
972504,0.158107,-0.20093,-0.769433,0.585321,246.0
972602,0.158825,-0.208858,-0.769652,0.582054,246.0
972703,0.144529,-0.205751,-0.777014,0.577084,246.0
972802,0.137045,-0.216784,-0.784151,0.565092,246.0
972903,0.134249,-0.225738,-0.791348,0.552075,246.0
973002,0.128137,-0.22527,-0.800269,0.540743,246.0
973102,0.125456,-0.231045,-0.804793,0.532153,246.0
973202,0.122698,-0.234639,-0.810351,0.522704,246.0
973304,0.120737,-0.234941,-0.814563,0.51644,246.0
973402,0.122578,-0.234292,-0.818173,0.510561,246.0
973502,0.118148,-0.238456,-0.822211,0.503137,246.0
973603,0.114362,-0.23627,-0.828828,0.494105,246.0
973702,0.110504,-0.240453,-0.83582,0.481014,246.0
973803,0.09999,-0.240449,-0.842841,0.470961,246.0
973902,0.097938,-0.248464,-0.847044,0.459553,246.0
974002,0.102082,-0.24012,-0.854042,0.450036,246.0
974103,0.10787,-0.239618,-0.854366,0.448336,246.0
974202,0.107141,-0.23947,-0.853493,0.450248,246.0
974302,0.120666,-0.234619,-0.851996,0.452211,246.0
974403,0.112277,-0.235823,-0.84901,0.459306,246.0
974502,0.115563,-0.235691,-0.845667,0.464694,246.0
974602,0.116385,-0.227383,-0.8438,0.471966,246.0
974703,0.114493,-0.231721,-0.839359,0.478196,246.0
974802,0.113189,-0.235577,-0.835496,0.483359,246.0
974902,0.11373,-0.237731,-0.831574,0.488909,246.0
975002,0.120718,-0.238884,-0.828501,0.491879,246.0
975102,0.116451,-0.22611,-0.828891,0.498248,246.0
975202,0.125668,-0.223063,-0.828638,0.497804,246.0
975303,0.119386,-0.223082,-0.826666,0.502596,246.0
975402,0.123857,-0.219137,-0.824267,0.50717,246.0
975502,0.130646,-0.222519,-0.820437,0.510194,246.0
975602,0.132404,-0.227233,-0.817025,0.513131,246.0
975702,0.134962,-0.227065,-0.814185,0.517038,246.0
975803,0.130503,-0.221118,-0.815583,0.518555,246.0
975902,0.1198,-0.233684,-0.813765,0.518483,246.0
976002,0.112425,-0.239572,-0.814965,0.515554,246.0
976102,0.112531,-0.23539,-0.818865,0.51126,246.0
976203,0.12274,-0.241683,-0.818615,0.506352,246.0
976302,0.124721,-0.236491,-0.819739,0.506501,246.0
976403,0.138566,-0.248395,-0.814097,0.506304,246.0
976502,0.135221,-0.243549,-0.810712,0.514921,246.0
976602,0.126156,-0.243899,-0.808902,0.51988,246.0
976702,0.125777,-0.250308,-0.806551,0.520577,246.0
976803,0.128239,-0.236613,-0.81051,0.520232,246.0
976902,0.126772,-0.237114,-0.809728,0.521579,246.0
977002,0.127423,-0.239444,-0.808362,0.522474,246.0
977103,0.127724,-0.233599,-0.810296,0.522051,246.0
977203,0.136921,-0.228637,-0.810957,0.520889,246.0
977302,0.13634,-0.228154,-0.810016,0.522714,246.0
977402,0.134633,-0.227431,-0.809558,0.524179,246.0
977502,0.139643,-0.225697,-0.808395,0.52541,246.0
977604,0.128715,-0.219749,-0.809967,0.528294,246.0
977702,0.122927,-0.226136,-0.808239,0.529622,246.0
977803,0.122091,-0.222928,-0.808892,0.530178,246.0
977902,0.133154,-0.225602,-0.806956,0.529333,246.0
978003,0.148308,-0.2223,-0.803996,0.531202,246.0
978102,0.142588,-0.212991,-0.803778,0.536882,246.0
978202,0.142448,-0.21432,-0.802085,0.538919,246.0
978303,0.144391,-0.216063,-0.800544,0.539996,246.0
978402,0.151837,-0.21506,-0.799268,0.540244,246.0
978502,0.146596,-0.213777,-0.801078,0.53952,246.0
978602,0.141201,-0.217162,-0.805955,0.532295,246.0
978702,0.134689,-0.226729,-0.811186,0.521946,246.0
978803,0.136258,-0.222218,-0.819907,0.50971,246.0
978902,0.12432,-0.227985,-0.827669,0.497524,246.0
979003,0.113143,-0.237126,-0.836799,0.48035,246.0
979102,0.111103,-0.23411,-0.848388,0.461611,246.0
979202,0.12316,-0.239793,-0.852263,0.448306,246.0
979303,0.111646,-0.246216,-0.855478,0.441665,246.0
979402,0.106869,-0.241524,-0.862427,0.431815,246.0
979502,0.101685,-0.248615,-0.862475,0.428935,246.0
979602,0.113963,-0.247422,-0.859266,0.43296,246.0
979703,0.110851,-0.248254,-0.853373,0.444787,246.0
979802,0.10938,-0.248948,-0.847899,0.455111,246.0
979902,0.111592,-0.243498,-0.843154,0.466203,246.0
980002,0.106842,-0.241516,-0.838019,0.477471,246.0
980103,0.110507,-0.237292,-0.832722,0.487908,246.0
980202,0.112069,-0.227328,-0.830363,0.496244,246.0
980302,0.113697,-0.228583,-0.828862,0.497804,246.0
980404,0.110647,-0.22442,-0.829754,0.498898,246.0
980502,0.121639,-0.219719,-0.82949,0.49887,246.0
980603,0.131358,-0.221983,-0.826354,0.500605,246.0
980702,0.115799,-0.217605,-0.827464,0.50452,246.0
980803,0.134611,-0.221401,-0.826847,0.499183,246.0
980902,0.147948,-0.223854,-0.821675,0.502842,246.0
981002,0.133398,-0.224193,-0.820154,0.509203,246.0
981103,0.128789,-0.227799,-0.822997,0.504178,246.0
981202,0.128658,-0.229443,-0.829616,0.492483,246.0
981302,0.124877,-0.230038,-0.830854,0.491088,246.0
981403,0.133238,-0.22632,-0.832185,0.488358,246.0
981502,0.152093,-0.224398,-0.831024,0.485706,246.0
981602,0.165166,-0.220656,-0.829126,0.486394,246.0
981704,0.161769,-0.220308,-0.825108,0.494459,246.0
981802,0.163263,-0.215148,-0.822647,0.500307,246.0
981902,0.142344,-0.226746,-0.8248,0.498024,246.0
982003,0.139343,-0.22674,-0.825949,0.496969,246.0
982102,0.135554,-0.228047,-0.82053,0.506308,246.0
982202,0.129476,-0.231185,-0.813974,0.516947,246.0
982302,0.127646,-0.231525,-0.810784,0.522235,246.0
982403,0.127891,-0.23247,-0.808268,0.525645,246.0
982502,0.126425,-0.235577,-0.807678,0.525524,246.0
982603,0.119728,-0.242803,-0.808693,0.522232,246.0
982702,0.121187,-0.246523,-0.802988,0.528913,246.0
982802,0.120499,-0.247102,-0.792967,0.543712,246.0
982903,0.126164,-0.245011,-0.782896,0.557786,246.0
983002,0.131076,-0.243336,-0.779429,0.562223,246.0
983102,0.137661,-0.240141,-0.777016,0.565354,246.0
983202,0.145556,-0.235163,-0.7744,0.569047,246.0
983303,0.14751,-0.235726,-0.772561,0.570809,246.0
983402,0.154179,-0.225873,-0.770564,0.575708,246.0
983502,0.153945,-0.221471,-0.769772,0.578533,246.0
983602,0.1531,-0.218367,-0.771694,0.577376,246.0
983703,0.1555,-0.219366,-0.775929,0.570641,246.0
983803,0.151833,-0.229324,-0.777643,0.565356,246.0
983902,0.146348,-0.227702,-0.784993,0.557242,246.0
984002,0.142353,-0.23052,-0.792378,0.546563,246.0
984102,0.139204,-0.230947,-0.79997,0.536033,246.0
984203,0.140981,-0.230361,-0.805962,0.526765,246.0
984302,0.142283,-0.233853,-0.80727,0.522859,246.0
984402,0.133682,-0.238146,-0.808611,0.521117,246.0
984503,0.129433,-0.234736,-0.810218,0.521241,246.0
984602,0.138874,-0.231636,-0.808567,0.522759,246.0
984702,0.134654,-0.226005,-0.807527,0.527909,246.0
984802,0.129946,-0.228842,-0.806812,0.52896,246.0
984903,0.137162,-0.227238,-0.80849,0.525254,246.0
985002,0.144315,-0.22484,-0.809607,0.522642,246.0
985102,0.145671,-0.232384,-0.806096,0.52439,246.0
985204,0.143941,-0.229431,-0.805917,0.526439,246.0
985303,0.128502,-0.227502,-0.808346,0.527547,246.0
985402,0.132417,-0.232622,-0.809158,0.523081,246.0
985503,0.138664,-0.219577,-0.813648,0.520129,246.0
985602,0.152746,-0.217208,-0.813786,0.516952,246.0
985702,0.147974,-0.220977,-0.812983,0.518006,246.0
985802,0.148156,-0.223473,-0.811943,0.518513,246.0
985902,0.145054,-0.230174,-0.808591,0.521687,246.0
986003,0.141691,-0.227983,-0.809407,0.522308,246.0
986102,0.140357,-0.231247,-0.808297,0.522952,246.0
986203,0.135104,-0.232984,-0.80703,0.525515,246.0
986302,0.126264,-0.238093,-0.804796,0.528839,246.0
986402,0.132211,-0.241179,-0.800993,0.531753,246.0
986502,0.138374,-0.231615,-0.798412,0.538278,246.0
986603,0.137231,-0.227823,-0.795958,0.543796,246.0
986702,0.139065,-0.22956,-0.794548,0.54466,246.0
986802,0.143019,-0.224604,-0.793404,0.547363,246.0
986903,0.143817,-0.217601,-0.794277,0.548715,246.0
987002,0.14458,-0.227142,-0.793944,0.545119,246.0
987103,0.139041,-0.233115,-0.793006,0.545403,246.0
987202,0.141334,-0.22871,-0.793844,0.54546,246.0
987302,0.142341,-0.231725,-0.792486,0.5459,246.0
987403,0.149924,-0.225725,-0.792162,0.546854,246.0
987502,0.152347,-0.22868,-0.788136,0.550759,246.0
987602,0.147994,-0.222384,-0.788641,0.553793,246.0
987702,0.15083,-0.227098,-0.786947,0.553525,246.0
987803,0.14967,-0.22629,-0.787137,0.553901,246.0
987902,0.144957,-0.225802,-0.788504,0.553408,246.0
988002,0.145853,-0.237658,-0.786026,0.551731,246.0
988102,0.140106,-0.236304,-0.78775,0.551344,246.0
988203,0.150754,-0.235921,-0.788372,0.547798,246.0
988302,0.150537,-0.230146,-0.788705,0.54983,246.0
988402,0.154532,-0.22342,-0.790439,0.549006,246.0
988502,0.149927,-0.220432,-0.792853,0.54801,246.0
988603,0.159483,-0.213818,-0.798142,0.540199,246.0
988702,0.155555,-0.212023,-0.802572,0.535467,246.0
988802,0.149578,-0.218521,-0.805552,0.530057,246.0
988902,0.140585,-0.231925,-0.805635,0.526686,246.0
989003,0.131264,-0.234177,-0.810095,0.521224,246.0
989102,0.128849,-0.239434,-0.81535,0.511148,246.0
989202,0.119072,-0.24855,-0.822365,0.497754,246.0
989302,0.116435,-0.250524,-0.829622,0.485187,246.0
989403,0.124451,-0.247675,-0.836167,0.473278,246.0
989502,0.116494,-0.247073,-0.839329,0.470011,246.0
989603,0.120372,-0.247857,-0.839856,0.467672,246.0
989702,0.12477,-0.247601,-0.835904,0.473698,246.0
989803,0.130736,-0.247683,-0.83239,0.478212,246.0
989902,0.134159,-0.241918,-0.829214,0.485674,246.0
990002,0.143824,-0.233524,-0.826214,0.492086,246.0
990103,0.154836,-0.222342,-0.82317,0.498979,246.0
990202,0.153392,-0.234106,-0.816112,0.505594,246.0
990303,0.148999,-0.228719,-0.813605,0.513353,246.0
990402,0.143858,-0.231043,-0.808186,0.522263,246.0
990502,0.135514,-0.239131,-0.803439,0.528144,246.0
990603,0.134364,-0.237844,-0.801181,0.532432,246.0
990703,0.135364,-0.235448,-0.799928,0.535121,246.0
990802,0.139747,-0.239872,-0.796454,0.537208,246.0
990902,0.136123,-0.230765,-0.796468,0.542083,246.0
991003,0.141896,-0.233437,-0.795266,0.541224,246.0
991102,0.128822,-0.236939,-0.794407,0.544224,246.0
991202,0.133453,-0.236259,-0.794104,0.543846,246.0
991302,0.136095,-0.235508,-0.793298,0.544693,246.0
991402,0.1366,-0.230409,-0.794961,0.544323,246.0
991503,0.136785,-0.233177,-0.797678,0.539098,246.0
991602,0.137344,-0.233517,-0.80054,0.534547,246.0
991702,0.136281,-0.229424,-0.80373,0.531797,246.0
991802,0.135608,-0.229366,-0.807121,0.526836,246.0
991903,0.12888,-0.220781,-0.814358,0.521023,246.0
992002,0.124679,-0.224111,-0.81922,0.512939,246.0
992103,0.118808,-0.242962,-0.817101,0.509115,246.0
992202,0.120051,-0.232508,-0.822112,0.505626,246.0
992302,0.121027,-0.245731,-0.820365,0.501965,246.0
992404,0.119944,-0.24531,-0.820798,0.501723,246.0
992502,0.12514,-0.235782,-0.821609,0.50369,246.0
992602,0.125317,-0.238441,-0.817991,0.508262,246.0
992702,0.119726,-0.239993,-0.814477,0.514485,246.0
992802,0.121237,-0.236963,-0.811609,0.520038,246.0
992903,0.124938,-0.236333,-0.807279,0.526153,246.0
993002,0.131778,-0.231476,-0.802498,0.5339,246.0
993103,0.141213,-0.231608,-0.795766,0.541454,246.0
993205,0.147225,-0.22956,-0.789725,0.549508,246.0
993302,0.147806,-0.23538,-0.784161,0.554833,246.0
993402,0.152888,-0.230783,-0.782356,0.557926,246.0
993503,0.154375,-0.229771,-0.781549,0.559064,246.0
993602,0.150754,-0.23187,-0.779912,0.561467,246.0
993702,0.149423,-0.229708,-0.781687,0.560242,246.0
993802,0.145908,-0.227694,-0.787424,0.553921,246.0
993903,0.140101,-0.230879,-0.793433,0.545462,246.0
994002,0.134822,-0.234041,-0.799269,0.536856,246.0
994102,0.121181,-0.242771,-0.805802,0.526364,246.0
994203,0.130237,-0.238125,-0.813395,0.51451,246.0
994302,0.13,-0.235611,-0.820264,0.50473,246.0
994402,0.132912,-0.243147,-0.821976,0.497562,246.0
994503,0.127174,-0.23788,-0.825325,0.496061,246.0
994602,0.121697,-0.239897,-0.827277,0.493205,246.0
994702,0.128386,-0.242727,-0.825071,0.493818,246.0
994803,0.13269,-0.238703,-0.823016,0.498053,246.0
994902,0.130297,-0.240469,-0.821204,0.500818,246.0
995002,0.127692,-0.236569,-0.821638,0.502632,246.0
995102,0.125158,-0.229574,-0.825635,0.499957,246.0
995202,0.128683,-0.237351,-0.822835,0.500046,246.0
995303,0.129511,-0.231818,-0.822839,0.502416,246.0
995402,0.128658,-0.22832,-0.825619,0.499668,246.0
995502,0.132271,-0.232787,-0.826821,0.494651,246.0
995604,0.120701,-0.230974,-0.829032,0.494759,246.0
995702,0.112101,-0.228998,-0.832026,0.492672,246.0
995803,0.118359,-0.229825,-0.833253,0.488732,246.0
995902,0.122689,-0.229536,-0.831911,0.490084,246.0
996002,0.122706,-0.227565,-0.828266,0.497122,246.0
996102,0.125504,-0.234066,-0.824919,0.498968,246.0
996203,0.11915,-0.236605,-0.822197,0.503797,246.0
996302,0.129655,-0.238358,-0.819562,0.50467,246.0
996403,0.130316,-0.230286,-0.819844,0.50778,246.0
996502,0.135392,-0.233972,-0.817426,0.508664,246.0
996603,0.125627,-0.24862,-0.811275,0.51404,246.0
996703,0.121386,-0.244425,-0.812341,0.515386,246.0
996802,0.122747,-0.243027,-0.813096,0.514533,246.0
996902,0.129009,-0.249055,-0.808614,0.517176,246.0
997003,0.128558,-0.2392,-0.808617,0.521913,246.0
997102,0.136967,-0.243578,-0.807088,0.520113,246.0
997203,0.141785,-0.243816,-0.806781,0.519185,246.0
997302,0.144746,-0.23869,-0.806886,0.520586,246.0
997405,0.145204,-0.239122,-0.805227,0.522823,246.0
997502,0.143115,-0.242045,-0.804106,0.523779,246.0
997602,0.137962,-0.23655,-0.806138,0.524548,246.0
997704,0.138392,-0.239227,-0.807603,0.520955,246.0
997802,0.135986,-0.244746,-0.807308,0.519481,246.0
997902,0.135448,-0.243671,-0.807817,0.519335,246.0
998003,0.136403,-0.244358,-0.80857,0.517588,246.0
998103,0.13414,-0.239489,-0.811549,0.515788,246.0
998203,0.133839,-0.237217,-0.814661,0.511997,246.0
998303,0.12552,-0.242032,-0.81621,0.509377,246.0
998402,0.118848,-0.236047,-0.820208,0.507361,246.0
998503,0.117162,-0.241212,-0.820795,0.504364,246.0
998602,0.120892,-0.240915,-0.823029,0.499966,246.0
998702,0.119236,-0.238107,-0.825257,0.498034,246.0
998802,0.119569,-0.241547,-0.824526,0.497508,246.0
998903,0.119386,-0.247151,-0.823754,0.496076,246.0
999002,0.114542,-0.235888,-0.827838,0.495902,246.0
999103,0.117694,-0.239288,-0.827801,0.493592,246.0
999202,0.118022,-0.242473,-0.828218,0.491254,246.0
999302,0.122466,-0.237918,-0.830313,0.488852,246.0
999403,0.128962,-0.235152,-0.830577,0.48807,246.0
999502,0.13047,-0.235527,-0.829417,0.48946,246.0
999602,0.126597,-0.235747,-0.828027,0.492713,246.0
999703,0.129122,-0.247502,-0.824815,0.49168,246.0
999802,0.119029,-0.243466,-0.828136,0.490659,246.0
999902,0.120674,-0.250107,-0.830979,0.482033,246.0
1000002,0.112244,-0.252608,-0.836107,0.473829,246.0
1000103,0.102757,-0.249548,-0.843653,0.464129,246.0
1000202,0.101186,-0.249623,-0.84953,0.453594,246.0
1000302,0.097712,-0.259471,-0.85259,0.442963,246.0
1000404,0.09509,-0.252877,-0.85981,0.433285,246.0
1000502,0.100737,-0.255807,-0.861797,0.426285,246.0
1000603,0.10147,-0.252238,-0.864088,0.423592,246.0
1000702,0.097879,-0.247696,-0.865898,0.42342,246.0
1000802,0.107465,-0.247585,-0.865035,0.422924,246.0
1000903,0.107513,-0.253559,-0.860912,0.42776,246.0
1001002,0.098738,-0.249294,-0.861037,0.432108,246.0
1001102,0.094633,-0.254003,-0.86191,0.42853,246.0
1001202,0.096671,-0.258031,-0.86156,0.426366,246.0
1001302,0.101343,-0.256625,-0.861786,0.425672,246.0
1001403,0.105687,-0.258449,-0.860421,0.426274,246.0
1001502,0.108114,-0.265083,-0.856855,0.428766,246.0
1001602,0.111748,-0.251152,-0.858507,0.432897,246.0
1001703,0.113635,-0.252662,-0.855957,0.436561,246.0
1001802,0.109758,-0.254784,-0.851118,0.445684,246.0
1001902,0.108277,-0.246858,-0.849481,0.45356,246.0
1002002,0.108547,-0.248356,-0.846579,0.458082,246.0
1002103,0.114258,-0.246349,-0.84431,0.461948,246.0
1002202,0.127207,-0.244759,-0.838672,0.469615,246.0
1002302,0.128417,-0.247611,-0.83462,0.47498,246.0
1002402,0.127646,-0.251296,-0.831359,0.478954,246.0
1002503,0.13786,-0.246199,-0.8299,0.481295,246.0
1002603,0.135784,-0.245874,-0.828322,0.484758,246.0
1002702,0.13613,-0.243779,-0.829349,0.483962,246.0
1002802,0.125796,-0.246068,-0.831769,0.481441,246.0
1002903,0.1247,-0.248973,-0.83594,0.472932,246.0
1003002,0.120454,-0.249573,-0.839704,0.467011,246.0
1003102,0.119327,-0.253068,-0.843036,0.459354,246.0
1003202,0.113333,-0.250406,-0.848166,0.452841,246.0
1003303,0.11466,-0.249431,-0.851712,0.446343,246.0
1003402,0.133557,-0.25459,-0.847708,0.445799,246.0
1003502,0.128685,-0.250314,-0.845651,0.453493,246.0
1003603,0.118716,-0.250486,-0.844637,0.457984,246.0
1003702,0.119559,-0.257604,-0.843205,0.456454,246.0
1003802,0.118378,-0.261156,-0.842597,0.455866,246.0
1003903,0.120402,-0.260351,-0.842981,0.455085,246.0
1004002,0.119376,-0.262011,-0.843475,0.453484,246.0
1004102,0.10947,-0.260882,-0.84726,0.449562,246.0
1004203,0.112634,-0.252663,-0.852599,0.443338,246.0
1004302,0.117749,-0.251511,-0.854375,0.439226,246.0
1004403,0.128116,-0.256977,-0.852453,0.436889,246.0
1004503,0.126183,-0.250314,-0.853665,0.438948,246.0
1004602,0.124766,-0.254601,-0.850741,0.442549,246.0
1004704,0.124866,-0.252888,-0.849,0.446826,246.0
1004802,0.132783,-0.254108,-0.837014,0.466052,246.0
1004903,0.134422,-0.251446,-0.832516,0.474997,246.0
1005002,0.131427,-0.242197,-0.831366,0.482594,246.0
1005103,0.13555,-0.24839,-0.827448,0.485033,246.0
1005204,0.131484,-0.250323,-0.824402,0.490316,246.0
1005302,0.128908,-0.247035,-0.823625,0.49396,246.0
1005402,0.137236,-0.251782,-0.818999,0.497002,246.0
1005502,0.146301,-0.243486,-0.816682,0.502333,246.0
1005603,0.151903,-0.241479,-0.812146,0.508951,246.0
1005702,0.150011,-0.23915,-0.809674,0.514519,246.0
1005802,0.150765,-0.248113,-0.804479,0.518191,246.0
1005902,0.148192,-0.251431,-0.80089,0.522871,246.0
1006002,0.140354,-0.250048,-0.800788,0.525846,246.0
1006103,0.141556,-0.25024,-0.801335,0.524597,246.0
1006202,0.143297,-0.245249,-0.80283,0.524196,246.0
1006302,0.14132,-0.241541,-0.803603,0.525269,246.0
1006402,0.153108,-0.246253,-0.800472,0.524558,246.0
1006503,0.152858,-0.240697,-0.79809,0.530802,246.0
1006602,0.152329,-0.241588,-0.794661,0.53567,246.0
1006702,0.145394,-0.241156,-0.795138,0.537083,246.0
1006802,0.127903,-0.234549,-0.802928,0.532853,246.0
1006902,0.126693,-0.233302,-0.809101,0.524282,246.0
1007002,0.126584,-0.240498,-0.811777,0.516869,246.0
1007103,0.133322,-0.245106,-0.813565,0.510156,246.0
1007202,0.139334,-0.244159,-0.813402,0.509262,246.0
1007303,0.122849,-0.235946,-0.818166,0.509746,246.0
1007402,0.123237,-0.237598,-0.820263,0.505497,246.0
1007502,0.125074,-0.23938,-0.819977,0.504668,246.0
1007603,0.13141,-0.246214,-0.816247,0.505815,246.0
1007702,0.112956,-0.247048,-0.817498,0.507843,246.0
1007802,0.117031,-0.259236,-0.821603,0.494032,246.0
1007903,0.118423,-0.261347,-0.826582,0.484184,246.0
1008003,0.114958,-0.253106,-0.8346,0.475566,246.0
1008102,0.118293,-0.246186,-0.84072,0.467533,246.0
1008203,0.12225,-0.246573,-0.842553,0.462989,246.0
1008302,0.119838,-0.244433,-0.84514,0.460031,246.0
1008402,0.116409,-0.244618,-0.847772,0.455952,246.0
1008503,0.127499,-0.252206,-0.845618,0.45284,246.0
1008602,0.127877,-0.249444,-0.845661,0.454182,246.0
1008702,0.121512,-0.25147,-0.844407,0.457136,246.0
1008802,0.116754,-0.246276,-0.847806,0.454906,246.0
1008903,0.114492,-0.25023,-0.849615,0.449922,246.0
1009002,0.112075,-0.242933,-0.852684,0.448722,246.0
1009105,0.113874,-0.247185,-0.854265,0.442901,246.0
1009202,0.109138,-0.24938,-0.859826,0.431967,246.0
1009302,0.099366,-0.250754,-0.866065,0.420927,246.0
1009402,0.117304,-0.243773,-0.869017,0.414274,246.0
1009503,0.120488,-0.245387,-0.867861,0.41483,246.0
1009605,0.112284,-0.242389,-0.867241,0.420156,246.0
1009706,0.114278,-0.255304,-0.862345,0.422042,246.0
1009802,0.120633,-0.259034,-0.856742,0.42935,246.0
1009904,0.123012,-0.255592,-0.851662,0.440693,246.0
1010002,0.119609,-0.250564,-0.850591,0.446548,246.0
1010102,0.096004,-0.235459,-0.861302,0.439885,246.0
1010203,0.099316,-0.213745,-0.869195,0.434681,246.0
1010302,0.094506,-0.220406,-0.867326,0.436157,246.0
1010402,0.095176,-0.224968,-0.868774,0.430769,246.0
1010503,0.091937,-0.260443,-0.861002,0.427073,246.0
1010602,0.111027,-0.234965,-0.865697,0.427822,246.0
1010702,0.101078,-0.218758,-0.871969,0.426141,246.0
1010803,0.096356,-0.221316,-0.875597,0.418405,246.0
1010903,0.094033,-0.223926,-0.877772,0.412953,246.0
1011003,0.095126,-0.227121,-0.87882,0.408707,246.0
1011102,0.098844,-0.22538,-0.878514,0.409446,246.0
1011203,0.096505,-0.2216,-0.878492,0.412104,246.0
1011302,0.093095,-0.221539,-0.878693,0.412494,246.0
1011404,0.092935,-0.223695,-0.879043,0.410616,246.0
1011502,0.093082,-0.221994,-0.879828,0.409823,246.0
1011604,0.092935,-0.21783,-0.881327,0.408869,246.0
1011705,0.094108,-0.218808,-0.881934,0.406764,246.0
1011802,0.095639,-0.217609,-0.882838,0.405087,246.0
1011902,0.090916,-0.21931,-0.883118,0.404645,246.0
1012002,0.08978,-0.220661,-0.883399,0.403551,246.0
1012103,0.09489,-0.216499,-0.884736,0.401703,246.0
1012202,0.095227,-0.216216,-0.884593,0.402089,246.0
1012302,0.092863,-0.216817,-0.88506,0.401292,246.0
1012403,0.088336,-0.216552,-0.886281,0.399758,246.0
1012506,0.08846,-0.216817,-0.886853,0.398314,246.0
1012602,0.088483,-0.214903,-0.888061,0.396652,246.0
1012702,0.08552,-0.210977,-0.889667,0.395812,246.0
1012802,0.081598,-0.210544,-0.890891,0.394114,246.0
1012903,0.078004,-0.209913,-0.892458,0.391624,246.0
1013002,0.081091,-0.209914,-0.892648,0.390562,246.0
1013102,0.076578,-0.210383,-0.893166,0.390037,246.0
1013202,0.071799,-0.207934,-0.894535,0.38912,246.0
1013302,0.071578,-0.209433,-0.894451,0.388549,246.0
1013404,0.073728,-0.209968,-0.893097,0.390965,246.0
1013502,0.074909,-0.211613,-0.890098,0.396653,246.0
1013603,0.07604,-0.211106,-0.888092,0.401178,246.0
1013702,0.076438,-0.20754,-0.8879,0.403382,246.0
1013803,0.0786,-0.209359,-0.887356,0.403222,246.0
1013905,0.083292,-0.2102,-0.88757,0.401369,246.0
1014002,0.088949,-0.214241,-0.886193,0.40106,246.0
1014103,0.087049,-0.2104,-0.886701,0.402385,246.0
1014202,0.086731,-0.206071,-0.889284,0.398979,246.0
1014303,0.089408,-0.205588,-0.89316,0.389876,246.0
1014404,0.091179,-0.20612,-0.897792,0.378375,246.0
1014502,0.093221,-0.207494,-0.902977,0.364537,246.0
1014603,0.089996,-0.211049,-0.907664,0.35143,246.0
1014702,0.088673,-0.214799,-0.910285,0.342604,246.0
1014803,0.088232,-0.219093,-0.910627,0.339073,246.0
1014905,0.084163,-0.220913,-0.909082,0.34305,246.0
1015003,0.088979,-0.229757,-0.904763,0.347415,246.0
1015102,0.117054,-0.239119,-0.89613,0.355064,246.0
1015202,0.123633,-0.234819,-0.88963,0.371661,246.0
1015302,0.111567,-0.22431,-0.887012,0.387873,246.0
1015403,0.100616,-0.222914,-0.884194,0.397977,246.0
1015502,0.099022,-0.224459,-0.876536,0.414121,246.0
1015602,0.093598,-0.228839,-0.877731,0.410439,246.0
1015703,0.083666,-0.225353,-0.883195,0.402717,246.0
1015803,0.074885,-0.218188,-0.888374,0.396958,246.0
1015902,0.077489,-0.211143,-0.884325,0.409123,246.0
1016003,0.081247,-0.205487,-0.872391,0.436012,246.0
1016102,0.08389,-0.198359,-0.859274,0.463963,246.0
1016202,0.087443,-0.191414,-0.853615,0.476502,246.0
1016303,0.084246,-0.18852,-0.855703,0.474482,246.0
1016402,0.091206,-0.196422,-0.86448,0.453622,246.0
1016502,0.097245,-0.209156,-0.867949,0.439842,246.0
1016602,0.10005,-0.20882,-0.86888,0.437528,246.0
1016702,0.103588,-0.213283,-0.86474,0.442722,246.0
1016802,0.114615,-0.233711,-0.858293,0.442237,246.0
1016903,0.111009,-0.227084,-0.86079,0.441757,246.0
1017002,0.098769,-0.190354,-0.87201,0.440008,246.0
1017102,0.117122,-0.226135,-0.861343,0.439582,246.0
